DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/29/2015,10:20,,,,,,,,191 BRADLEY AVENUE,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3161248,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,10:20,BROOKLYN,11208,40.6850638,-73.8811327,"(40.6850638, -73.8811327)",HALE AVENUE,ETNA STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3160502,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,10:20,MANHATTAN,10009,40.7235061,-73.9792808,"(40.7235061, -73.9792808)",AVENUE C,EAST 6 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160253,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/29/2015,10:18,,,,,,,,PARKING LOT-HUNTS PT MARKET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160339,SMALL COM VEH(4 TIRES),LARGE COM VEH(6 OR MORE TIRES),,,
01/29/2015,10:18,BRONX,10457,40.855937,-73.9008539,"(40.855937, -73.9008539)",GRAND CONCOURSE,ANTHONY AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3160371,PASSENGER VEHICLE,UNKNOWN,,,
01/29/2015,10:15,,,,,,HORACE HARDING EXPRESSWAY,164 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3161175,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,
01/29/2015,10:15,MANHATTAN,10001,40.7520589,-74.0009817,"(40.7520589, -74.0009817)",WEST 30 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3160760,TAXI,PASSENGER VEHICLE,,,
01/29/2015,10:11,MANHATTAN,10017,40.7534814,-73.9787843,"(40.7534814, -73.9787843)",MADISON AVENUE,EAST 43 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3160272,VAN,SMALL COM VEH(4 TIRES),,,
01/29/2015,10:10,BROOKLYN,11231,40.6713135,-74.0012185,"(40.6713135, -74.0012185)",BAY STREET,COURT STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3160505,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/29/2015,10:10,BROOKLYN,11216,40.6773522,-73.9442307,"(40.6773522, -73.9442307)",PACIFIC STREET,BROOKLYN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3161019,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,10:05,BRONX,10467,40.8776332,-73.8673763,"(40.8776332, -73.8673763)",EAST GUN HILL ROAD,WILLET AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160903,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/29/2015,10:03,BROOKLYN,11217,40.6866823,-73.9793644,"(40.6866823, -73.9793644)",FLATBUSH AVENUE,LAFAYETTE AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Driver Inattention/Distraction,,,,3160530,BUS,PASSENGER VEHICLE,,,
01/29/2015,10:03,BROOKLYN,11212,40.656213,-73.9146589,"(40.656213, -73.9146589)",ROCKAWAY PARKWAY,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160453,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,10:00,,,40.7420646,-73.8245213,"(40.7420646, -73.8245213)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3161174,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
01/29/2015,10:00,,,40.7414516,-73.8460203,"(40.7414516, -73.8460203)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3160662,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/29/2015,10:00,,,,,,UTOPIA PARKWAY,17 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3161173,PICK-UP TRUCK,PASSENGER VEHICLE,,,
01/29/2015,10:00,,,,,,UNION TURNPIKE,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160615,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/29/2015,10:00,QUEENS,11434,40.6733867,-73.7756706,"(40.6733867, -73.7756706)",BREWER BOULEVARD,134 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160692,LIVERY VEHICLE,LIVERY VEHICLE,,,
01/29/2015,10:00,MANHATTAN,10014,40.733743,-74.0062928,"(40.733743, -74.0062928)",HUDSON STREET,WEST 10 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3160750,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
01/29/2015,10:00,BROOKLYN,11249,40.7077542,-73.9684146,"(40.7077542, -73.9684146)",KENT AVENUE,SOUTH 11 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3161069,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,
01/29/2015,0:42,,,40.7304453,-73.9136638,"(40.7304453, -73.9136638)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160625,PASSENGER VEHICLE,UNKNOWN,,,
01/29/2015,0:36,BROOKLYN,11203,40.6387858,-73.9453727,"(40.6387858, -73.9453727)",FOSTER AVENUE,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3161988,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,0:20,,,,,,PARK AVENUE,CUMBERLAND STREET,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3160526,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/29/2015,0:20,BROOKLYN,11236,40.640237,-73.9059739,"(40.640237, -73.9059739)",REMSEN AVENUE,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160459,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,0:05,BROOKLYN,11207,40.6642002,-73.8977579,"(40.6642002, -73.8977579)",LIVONIA AVENUE,WILLIAMS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160495,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,0:02,BROOKLYN,11224,40.5753363,-73.9964399,"(40.5753363, -73.9964399)",MERMAID AVENUE,WEST 30 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Fatigued/Drowsy,,,,3160398,PASSENGER VEHICLE,AMBULANCE,,,
01/29/2015,0:01,MANHATTAN,10019,40.7629663,-73.9739693,"(40.7629663, -73.9739693)",WEST 57 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3160295,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
01/29/2015,19:30,MANHATTAN,10016,40.7406437,-73.9757968,"(40.7406437, -73.9757968)",1 AVENUE,EAST 29 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160267,TAXI,PASSENGER VEHICLE,,,
01/29/2015,19:26,STATEN ISLAND,10309,40.5503754,-74.2114264,"(40.5503754, -74.2114264)",GUNTON PLACE,ROSSVILLE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3161267,PASSENGER VEHICLE,PICK-UP TRUCK,,,
01/29/2015,14:30,BRONX,10475,40.8691175,-73.8304741,"(40.8691175, -73.8304741)",BARTOW AVENUE,ASCH LOOP,,1,0,1,0,0,0,0,0,Unspecified,,,,,3160883,SPORT UTILITY / STATION WAGON,,,,
01/29/2015,11:39,,,,,,FOREST AVENUE,RAYMOND PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160711,PICK-UP TRUCK,PICK-UP TRUCK,,,
01/29/2015,18:00,BROOKLYN,11213,40.6691002,-73.9366568,"(40.6691002, -73.9366568)",TROY AVENUE,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,Turning Improperly,Fatigued/Drowsy,,,,3160996,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/29/2015,19:35,,,40.7168259,-73.8201832,"(40.7168259, -73.8201832)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3161144,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/29/2015,9:57,MANHATTAN,10036,40.7608228,-73.9983142,"(40.7608228, -73.9983142)",WEST 42 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3160762,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/29/2015,9:55,MANHATTAN,10010,40.7421414,-73.9870555,"(40.7421414, -73.9870555)",MADISON AVENUE,EAST 25 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160264,TAXI,SMALL COM VEH(4 TIRES),,,
01/29/2015,9:55,BROOKLYN,11221,40.6875062,-73.9146441,"(40.6875062, -73.9146441)",BUSHWICK AVENUE,WEIRFIELD STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3161044,PASSENGER VEHICLE,,,,
01/29/2015,9:50,BROOKLYN,11201,40.6896312,-73.9857387,"(40.6896312, -73.9857387)",LIVINGSTON STREET,HOYT STREET,,2,0,0,0,0,0,2,0,Driver Inexperience,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,3160521,PASSENGER VEHICLE,VAN,BUS,,
01/29/2015,9:50,STATEN ISLAND,10306,40.5583883,-74.1366,"(40.5583883, -74.1366)",BENTON COURT,AMBOY ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3162743,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/29/2015,9:50,BROOKLYN,11238,40.6808507,-73.971117,"(40.6808507, -73.971117)",CARLTON AVENUE,DEAN STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3160516,PASSENGER VEHICLE,,,,
01/29/2015,17:55,QUEENS,11416,40.6859236,-73.8469167,"(40.6859236, -73.8469167)",WOODHAVEN BOULEVARD,97 AVENUE,,1,0,0,0,0,0,1,0,Pavement Slippery,Unspecified,Unspecified,,,3161092,SMALL COM VEH(4 TIRES),BUS,PASSENGER VEHICLE,,
01/29/2015,9:48,MANHATTAN,10031,40.828974,-73.9485915,"(40.828974, -73.9485915)",WEST 149 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160856,TAXI,OTHER,,,
01/29/2015,9:45,,,40.6959634,-73.9640871,"(40.6959634, -73.9640871)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3160528,PASSENGER VEHICLE,VAN,,,
01/29/2015,9:30,,,,,,UNION TURNPIKE,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3161145,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/29/2015,9:30,,,,,,QUEENS BOULEVARD,65 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160686,VAN,SPORT UTILITY / STATION WAGON,,,
01/29/2015,9:15,,,40.6953527,-73.7268414,"(40.6953527, -73.7268414)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160589,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,9:15,QUEENS,11366,40.7263164,-73.7899817,"(40.7263164, -73.7899817)",UNION TURNPIKE,178 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160614,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,9:14,BROOKLYN,11207,40.6693691,-73.895223,"(40.6693691, -73.895223)",PENNSYLVANIA AVENUE,SUTTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160498,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/29/2015,9:10,MANHATTAN,10022,40.7584871,-73.9751333,"(40.7584871, -73.9751333)",EAST 51 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3160289,TAXI,LARGE COM VEH(6 OR MORE TIRES),,,
01/29/2015,9:08,BROOKLYN,11219,40.637055,-73.9864201,"(40.637055, -73.9864201)",14 AVENUE,43 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3160437,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/29/2015,9:05,,,40.5832013,-73.9730271,"(40.5832013, -73.9730271)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3160402,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/29/2015,9:05,,,,,,ARDMORE AVENUE,WESTWOOD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3161246,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,9:00,MANHATTAN,10075,40.7770056,-73.9637277,"(40.7770056, -73.9637277)",EAST 79 STREET,5 AVENUE,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3160814,SPORT UTILITY / STATION WAGON,,,,
01/29/2015,9:00,,,,,,,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,,,,3160401,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,9:00,STATEN ISLAND,10306,40.5813893,-74.1087755,"(40.5813893, -74.1087755)",MIDLAND AVENUE,LISBON PLACE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3160723,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/29/2015,9:00,QUEENS,11355,40.7603725,-73.8150883,"(40.7603725, -73.8150883)",149 STREET,SANFORD AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3160650,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/29/2015,9:00,BROOKLYN,11215,40.6703473,-73.9974153,"(40.6703473, -73.9974153)",HAMILTON AVENUE,14 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160483,PASSENGER VEHICLE,VAN,,,
01/29/2015,9:00,QUEENS,11355,40.7603725,-73.8150883,"(40.7603725, -73.8150883)",149 STREET,SANFORD AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3160649,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/29/2015,9:00,MANHATTAN,10028,40.7746554,-73.9540926,"(40.7746554, -73.9540926)",2 AVENUE,EAST 81 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3160812,TAXI,PASSENGER VEHICLE,,,
01/29/2015,9:00,MANHATTAN,10011,40.738552,-73.9996824,"(40.738552, -73.9996824)",WEST 14 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3160763,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/29/2015,9:00,BRONX,10460,40.8396755,-73.871207,"(40.8396755, -73.871207)",VAN NEST AVENUE,EAST TREMONT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160385,UNKNOWN,LARGE COM VEH(6 OR MORE TIRES),,,
01/29/2015,8:59,QUEENS,11413,40.6664524,-73.757631,"(40.6664524, -73.757631)",NORTH CONDUIT AVENUE,SPRINGFIELD BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160588,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,8:52,MANHATTAN,10021,40.7724189,-73.9628637,"(40.7724189, -73.9628637)",PARK AVENUE,EAST 74 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3160313,TAXI,TAXI,,,
01/29/2015,8:50,BRONX,10467,40.8837189,-73.8632921,"(40.8837189, -73.8632921)",,,F/O 688 EAST 219 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160906,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/29/2015,8:48,BROOKLYN,11223,40.5905415,-73.9702235,"(40.5905415, -73.9702235)",AVENUE X,WEST STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160414,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/29/2015,8:47,,,,,,JAMAICA AVENUE,190 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160569,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,,,
01/29/2015,8:45,QUEENS,11434,40.6674319,-73.7667546,"(40.6674319, -73.7667546)",FARMERS BOULEVARD,NORTH CONDUIT BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3161126,PASSENGER VEHICLE,UNKNOWN,,,
01/29/2015,8:40,MANHATTAN,10022,40.7609059,-73.9669961,"(40.7609059, -73.9669961)",EAST 58 STREET,3 AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Outside Car Distraction,,,3160284,PASSENGER VEHICLE,PASSENGER VEHICLE,OTHER,,
01/29/2015,8:40,QUEENS,11417,40.6790348,-73.8335027,"(40.6790348, -73.8335027)",109 AVENUE,106 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3160606,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
01/29/2015,8:35,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3160878,TAXI,PASSENGER VEHICLE,,,
01/29/2015,8:35,QUEENS,11411,40.6909168,-73.7281786,"(40.6909168, -73.7281786)",LINDEN BOULEVARD,234 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160595,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,8:30,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3161156,SPORT UTILITY / STATION WAGON,TAXI,SPORT UTILITY / STATION WAGON,,
01/29/2015,8:30,,,40.5832013,-73.9730271,"(40.5832013, -73.9730271)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3160403,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/29/2015,8:30,,,,,,ROCKAWAY BOULEVARD,BROOKVILLE BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,Outside Car Distraction,,,,3160592,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,8:30,,,,,,MERRY MOUNT STREET,SAXON AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3160717,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,8:30,QUEENS,11362,40.760174,-73.7369781,"(40.760174, -73.7369781)",OVERBROOK STREET,THORNHILL AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3160672,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/29/2015,8:30,MANHATTAN,10023,40.7704805,-73.9838549,"(40.7704805, -73.9838549)",COLUMBUS AVENUE,WEST 61 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3160834,OTHER,PASSENGER VEHICLE,,,
01/29/2015,8:30,BROOKLYN,11229,40.6087467,-73.95828,"(40.6087467, -73.95828)",KINGS HIGHWAY,EAST 15 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160415,PASSENGER VEHICLE,OTHER,,,
01/29/2015,8:30,BROOKLYN,11208,40.6765013,-73.8823305,"(40.6765013, -73.8823305)",LIBERTY AVENUE,ESSEX STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3161010,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
01/29/2015,8:30,BRONX,10470,40.8984496,-73.8542983,"(40.8984496, -73.8542983)",NEREID AVENUE,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3160899,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,8:28,STATEN ISLAND,10310,40.6391762,-74.121823,"(40.6391762, -74.121823)",RICHMOND TERRACE,ALASKA STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3160710,SPORT UTILITY / STATION WAGON,,,,
01/29/2015,8:20,QUEENS,11373,40.733116,-73.8705722,"(40.733116, -73.8705722)",WOODHAVEN BOULEVARD,HOFFMAN DRIVE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3160660,BUS,PASSENGER VEHICLE,,,
01/29/2015,8:19,BROOKLYN,11219,40.6360046,-73.9982634,"(40.6360046, -73.9982634)",11 AVENUE,52 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160436,SPORT UTILITY / STATION WAGON,BUS,,,
01/29/2015,8:17,,,,,,HAMILTON AVENUE,HICKS STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3160504,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/29/2015,8:15,,,,,,TRANTOR PLACE,FOREST AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3161245,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,8:15,MANHATTAN,10031,40.8309615,-73.9494609,"(40.8309615, -73.9494609)",WEST 151 STREET,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160855,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/29/2015,8:11,QUEENS,11358,40.7536992,-73.8030082,"(40.7536992, -73.8030082)",46 AVENUE,164 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Pavement Slippery,,,,3161172,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,8:10,STATEN ISLAND,10301,40.6439223,-74.0727351,"(40.6439223, -74.0727351)",,,P/L 1 RICHMOND TERR,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160713,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,8:07,,,,,,FOREST AVENUE,HAMLIN PLACE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3161251,PASSENGER VEHICLE,,,,
01/29/2015,8:05,MANHATTAN,10035,40.8057295,-73.9385424,"(40.8057295, -73.9385424)",EAST 126 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3160321,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,8:00,,,40.606898,-74.0854047,"(40.606898, -74.0854047)",,,,1,0,0,0,0,0,1,0,Glare,Glare,,,,3160729,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,8:00,,,40.7197624,-73.9447576,"(40.7197624, -73.9447576)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3161078,VAN,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,
01/29/2015,7:45,QUEENS,11434,40.684621,-73.7770498,"(40.684621, -73.7770498)",169 STREET,118 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160693,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
01/29/2015,7:45,BROOKLYN,11207,40.6545182,-73.8822143,"(40.6545182, -73.8822143)",VAN SICLEN AVENUE,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3160499,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,7:45,BROOKLYN,11205,40.6916449,-73.9675316,"(40.6916449, -73.9675316)",WAVERLY AVENUE,WILLOUGHBY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3160529,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/29/2015,7:44,MANHATTAN,10014,40.7294941,-74.0069744,"(40.7294941, -74.0069744)",HUDSON STREET,CLARKSON STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3160749,TAXI,TAXI,,,
01/29/2015,7:30,,,,,,BATHGATE AVENUE,CROSS BRONX EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,3160375,PASSENGER VEHICLE,,,,
01/29/2015,7:30,MANHATTAN,10128,40.7810624,-73.9494193,"(40.7810624, -73.9494193)",2 AVENUE,EAST 91 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160310,LARGE COM VEH(6 OR MORE TIRES),LARGE COM VEH(6 OR MORE TIRES),,,
01/29/2015,7:30,MANHATTAN,10029,40.7899496,-73.9429266,"(40.7899496, -73.9429266)",2 AVENUE,EAST 105 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160315,PASSENGER VEHICLE,VAN,,,
01/29/2015,7:20,BROOKLYN,11208,40.6823911,-73.8766162,"(40.6823911, -73.8766162)",RICHMOND STREET,FULTON STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,Unspecified,,,3160497,PASSENGER VEHICLE,UNKNOWN,VAN,,
01/29/2015,7:15,,,,,,,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3160623,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
01/29/2015,7:10,BROOKLYN,11212,40.6541334,-73.9123297,"(40.6541334, -73.9123297)",ROCKAWAY PARKWAY,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3160452,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/29/2015,7:00,,,40.8321266,-73.837926,"(40.8321266, -73.837926)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3160362,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/29/2015,7:00,,,,,,175 STREET,89 AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Traffic Control Disregarded,Unspecified,,,3160568,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
01/29/2015,7:00,BROOKLYN,11229,40.6130524,-73.949118,"(40.6130524, -73.949118)",KINGS HIGHWAY,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3160464,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
