YR,M,D,HR,MIN,DM
2011,10,10,22,0,6288.5
2011,10,10,23,0,5806.3
2011,10,10,24,0,5333.8
2011,10,11,1,0,5024.3
2011,10,11,2,0,4838.7
2011,10,11,3,0,4758
2011,10,11,4,0,4760.2
2011,10,11,5,0,5020.5
2011,10,11,6,0,5690.9
2011,10,11,7,0,6312.6
2011,10,11,8,0,6708.8
2011,10,11,9,0,6997.3
2011,10,11,10,0,7150.7
2011,10,11,11,0,7251.6
2011,10,11,12,0,7323.4
2011,10,11,13,0,7337.3
2011,10,11,14,0,7324.3
2011,10,11,15,0,7281.5
2011,10,11,16,0,7218.9
2011,10,11,17,0,7127.4
2011,10,11,18,0,6971.6
2011,10,11,19,0,6871
2011,10,11,20,0,6610.9
2011,10,11,21,0,6304.8
2011,10,11,22,0,5907.7
2011,10,11,23,0,5408.9
2011,10,11,24,0,4947.2
2011,10,12,1,0,4665.1
2011,10,12,2,0,4488.9
2011,10,12,3,0,4408.1
2011,10,12,4,0,4411.7
2011,10,12,5,0,4657.8
2011,10,12,6,0,5270
2011,10,12,7,0,5899.2
2011,10,12,8,0,6304.1
2011,10,12,9,0,6564.4
2011,10,12,10,0,6668.8
2011,10,12,11,0,6714.2
2011,10,12,12,0,6712.7
2011,10,12,13,0,6695.9
2011,10,12,14,0,6669.6
2011,10,12,15,0,6687
2011,10,12,16,0,6763.9
2011,10,12,17,0,6798.6
2011,10,12,18,0,6641.6
2011,10,12,19,0,6487.2
2011,10,12,20,0,6249.2
2011,10,12,21,0,5966.9
2011,10,12,22,0,5616.9
2011,10,12,23,0,5155.6
2011,10,12,24,0,4726.6
2011,10,13,1,0,4478.8
2011,10,13,2,0,4327.9
2011,10,13,3,0,4270.2
2011,10,13,4,0,4287.9
2011,10,13,5,0,4532.1
2011,10,13,6,0,5152.6
2011,10,13,7,0,5815.6
2011,10,13,8,0,6246.1
2011,10,13,9,0,6530.7
2011,10,13,10,0,6659.9
2011,10,13,11,0,6767.5
2011,10,13,12,0,6821.5
2011,10,13,13,0,6874.9
2011,10,13,14,0,6911.3
2011,10,13,15,0,6942.8
2011,10,13,16,0,6991.1
2011,10,13,17,0,6963.4
2011,10,13,18,0,6871
2011,10,13,19,0,6738.9
2011,10,13,20,0,6484.8
2011,10,13,21,0,6195.1
2011,10,13,22,0,5837.5
2011,10,13,23,0,5386.9
2011,10,13,24,0,4970.9
2011,10,14,1,0,4728
2011,10,14,2,0,4601.6
2011,10,14,3,0,4546.2
2011,10,14,4,0,4563.9
2011,10,14,5,0,4812.7
2011,10,14,6,0,5504.7
2011,10,14,7,0,6252.7
2011,10,14,8,0,6751
2011,10,14,9,0,7165.6
2011,10,14,10,0,7289.7
2011,10,14,11,0,7310.7
2011,10,14,12,0,7301.8
2011,10,14,13,0,7283.6
2011,10,14,14,0,7254.5
2011,10,14,15,0,7262.8
2011,10,14,16,0,7208.8
2011,10,14,17,0,7085.7
2011,10,14,18,0,6853.7
2011,10,14,19,0,6628.9
2011,10,14,20,0,6284.5
2011,10,14,21,0,5978.6
2011,10,14,22,0,5624.1
2011,10,14,23,0,5199.8
2011,10,14,24,0,4803.6
2011,10,15,1,0,4519
2011,10,15,2,0,4318.5
2011,10,15,3,0,4209.3
2011,10,15,4,0,4160.9
2011,10,15,5,0,4197.6
2011,10,15,6,0,4363.4
2011,10,15,7,0,4575
2011,10,15,8,0,4880.2
2011,10,15,9,0,5178.4
2011,10,15,10,0,5396.4
2011,10,15,11,0,5510.8
2011,10,15,12,0,5545.2
2011,10,15,13,0,5506.8
2011,10,15,14,0,5468
2011,10,15,15,0,5450.1
2011,10,15,16,0,5423.8
2011,10,15,17,0,5427.6
2011,10,15,18,0,5587.6
2011,10,15,19,0,5666.7
2011,10,15,20,0,5555.9
2011,10,15,21,0,5400.6
2011,10,15,22,0,5188.4
2011,10,15,23,0,4899.9
2011,10,15,24,0,4601
2011,10,16,1,0,4351.2
2011,10,16,2,0,4174.7
2011,10,16,3,0,4066.4
2011,10,16,4,0,4008.6
2011,10,16,5,0,4020.8
2011,10,16,6,0,4120.6
2011,10,16,7,0,4244.3
2011,10,16,8,0,4501.3
2011,10,16,9,0,4783.4
2011,10,16,10,0,5016.7
2011,10,16,11,0,5163.5
2011,10,16,12,0,5278.4
2011,10,16,13,0,5315.7
2011,10,16,14,0,5332.2
2011,10,16,15,0,5343
2011,10,16,16,0,5334.7
2011,10,16,17,0,5379.4
2011,10,16,18,0,5622
2011,10,16,19,0,5717.1
2011,10,16,20,0,5642.8
2011,10,16,21,0,5474.3
2011,10,16,22,0,5194
2011,10,16,23,0,4825.2
2011,10,16,24,0,4499.6
2011,10,17,1,0,4275.1
2011,10,17,2,0,4141.1
2011,10,17,3,0,4081.3
2011,10,17,4,0,4105.6
2011,10,17,5,0,4359.2
2011,10,17,6,0,4984.7
2011,10,17,7,0,5651.3
2011,10,17,8,0,6021
2011,10,17,9,0,6261.2
2011,10,17,10,0,6371
2011,10,17,11,0,6454.5
2011,10,17,12,0,6486.4
2011,10,17,13,0,6506.7
2011,10,17,14,0,6496.9
2011,10,17,15,0,6503.1
2011,10,17,16,0,6519
2011,10,17,17,0,6489.2
2011,10,17,18,0,6419.6
2011,10,17,19,0,6358.7
2011,10,17,20,0,6133.9
2011,10,17,21,0,5859.4
2011,10,17,22,0,5481.7
2011,10,17,23,0,4987.5
2011,10,17,24,0,4551.6
2011,10,18,1,0,4290.6
2011,10,18,2,0,4136.9
2011,10,18,3,0,4070.1
2011,10,18,4,0,4086.6
2011,10,18,5,0,4316.6
2011,10,18,6,0,4935.2
2011,10,18,7,0,5569.5
2011,10,18,8,0,5982.5
2011,10,18,9,0,6236.7
2011,10,18,10,0,6329.5
2011,10,18,11,0,6421.1
2011,10,18,12,0,6480.1
2011,10,18,13,0,6537
2011,10,18,14,0,6539.5
2011,10,18,15,0,6535.1
2011,10,18,16,0,6565.7
2011,10,18,17,0,6536.4
2011,10,18,18,0,6504.1
2011,10,18,19,0,6391.7
2011,10,18,20,0,6157.9
2011,10,18,21,0,5891.1
2011,10,18,22,0,5528.7
2011,10,18,23,0,5065.9
2011,10,18,24,0,4637.8
2011,10,19,1,0,4380.1
2011,10,19,2,0,4230.7
2011,10,19,3,0,4170.8
2011,10,19,4,0,4203.3
2011,10,19,5,0,4457.9
2011,10,19,6,0,5112.3
2011,10,19,7,0,5849
2011,10,19,8,0,6280.6
2011,10,19,9,0,6603.9
2011,10,19,10,0,6722.2
2011,10,19,11,0,6764.1
2011,10,19,12,0,6766.3
2011,10,19,13,0,6763.7
2011,10,19,14,0,6749.7
2011,10,19,15,0,6756.3
2011,10,19,16,0,6797.6
2011,10,19,17,0,6834.7
2011,10,19,18,0,6740.5
2011,10,19,19,0,6557.2
2011,10,19,20,0,6293.7
2011,10,19,21,0,6015.7
2011,10,19,22,0,5662.2
2011,10,19,23,0,5184
2011,10,19,24,0,4768.3
2011,10,20,1,0,4543.2
2011,10,20,2,0,4429.1
2011,10,20,3,0,4371.9
2011,10,20,4,0,4398.5
2011,10,20,5,0,4684.3
2011,10,20,6,0,5355.2
2011,10,20,7,0,6010.6
2011,10,20,8,0,6407.9
2011,10,20,9,0,6573.9
2011,10,20,10,0,6633.7
2011,10,20,11,0,6623.9
2011,10,20,12,0,6609.7
2011,10,20,13,0,6618.7
2011,10,20,14,0,6578.8
2011,10,20,15,0,6560.5
2011,10,20,16,0,6553.4
2011,10,20,17,0,6529.6
2011,10,20,18,0,6467.6
2011,10,20,19,0,6331.5
2011,10,20,20,0,6108.3
2011,10,20,21,0,5835.6
2011,10,20,22,0,5469.5
2011,10,20,23,0,5006.2
2011,10,20,24,0,4582.8
2011,10,21,1,0,4320.8
2011,10,21,2,0,4157.9
2011,10,21,3,0,4083.3
2011,10,21,4,0,4091.4
2011,10,21,5,0,4313.6
2011,10,21,6,0,4881.5
2011,10,21,7,0,5460.1
2011,10,21,8,0,5829.3
2011,10,21,9,0,6096.6
2011,10,21,10,0,6179.1
2011,10,21,11,0,6221.6
2011,10,21,12,0,6223.1
2011,10,21,13,0,6237.2
2011,10,21,14,0,6206.2
2011,10,21,15,0,6220.6
2011,10,21,16,0,6260.9
2011,10,21,17,0,6295.3
2011,10,21,18,0,6250.6
2011,10,21,19,0,6128.3
2011,10,21,20,0,5903.9
2011,10,21,21,0,5667.6
2011,10,21,22,0,5371.9
2011,10,21,23,0,5000.4
2011,10,21,24,0,4616.2
2011,10,22,1,0,4345.4
2011,10,22,2,0,4177.3
2011,10,22,3,0,4077.4
2011,10,22,4,0,4041.7
2011,10,22,5,0,4097.9
2011,10,22,6,0,4273.8
2011,10,22,7,0,4482.4
2011,10,22,8,0,4789.3
2011,10,22,9,0,5072.3
2011,10,22,10,0,5272.2
2011,10,22,11,0,5382
2011,10,22,12,0,5421.6
2011,10,22,13,0,5378.7
2011,10,22,14,0,5348.7
2011,10,22,15,0,5316.6
2011,10,22,16,0,5315.4
2011,10,22,17,0,5340.7
2011,10,22,18,0,5553.8
2011,10,22,19,0,5603.1
2011,10,22,20,0,5495.1
2011,10,22,21,0,5356.5
2011,10,22,22,0,5157.9
2011,10,22,23,0,4873
2011,10,22,24,0,4573.7
2011,10,23,1,0,4321.6
2011,10,23,2,0,4145.9
2011,10,23,3,0,4038.5
2011,10,23,4,0,3989.8
2011,10,23,5,0,4021.1
2011,10,23,6,0,4125.7
2011,10,23,7,0,4252.1
2011,10,23,8,0,4514.3
2011,10,23,9,0,4807.6
2011,10,23,10,0,5019.5
2011,10,23,11,0,5140.5
2011,10,23,12,0,5191.8
2011,10,23,13,0,5207.7
2011,10,23,14,0,5196.7
2011,10,23,15,0,5200.4
2011,10,23,16,0,5223.6
2011,10,23,17,0,5295.4
2011,10,23,18,0,5563.9
2011,10,23,19,0,5625.8
2011,10,23,20,0,5553.9
2011,10,23,21,0,5390.5
2011,10,23,22,0,5132.9
2011,10,23,23,0,4754.1
2011,10,23,24,0,4418.5
2011,10,24,1,0,4194.9
2011,10,24,2,0,4059.1
2011,10,24,3,0,3997.5
2011,10,24,4,0,4024.9
2011,10,24,5,0,4276.8
2011,10,24,6,0,4882.2
2011,10,24,7,0,5496.5
2011,10,24,8,0,5855.9
2011,10,24,9,0,6095.1
2011,10,24,10,0,6233.2
2011,10,24,11,0,6307.9
2011,10,24,12,0,6324.8
2011,10,24,13,0,6342.7
2011,10,24,14,0,6322.5
2011,10,24,15,0,6329
2011,10,24,16,0,6370.9
2011,10,24,17,0,6373.3
2011,10,24,18,0,6417.1
2011,10,24,19,0,6332.7
2011,10,24,20,0,6128.6
2011,10,24,21,0,5844.6
2011,10,24,22,0,5479.5
2011,10,24,23,0,4994.2
2011,10,24,24,0,4556.1
2011,10,25,1,0,4289.2
2011,10,25,2,0,4129.2
2011,10,25,3,0,4053.7
2011,10,25,4,0,4069.6
2011,10,25,5,0,4302.4
2011,10,25,6,0,4917.2
2011,10,25,7,0,5528
2011,10,25,8,0,5894.2
2011,10,25,9,0,6131.3
2011,10,25,10,0,6229.8
2011,10,25,11,0,6285.9
2011,10,25,12,0,6316.7
2011,10,25,13,0,6337.7
2011,10,25,14,0,6326.6
2011,10,25,15,0,6334.6
2011,10,25,16,0,6371.8
2011,10,25,17,0,6389
2011,10,25,18,0,6413.8
2011,10,25,19,0,6290.7
2011,10,25,20,0,6087.3
2011,10,25,21,0,5813.6
2011,10,25,22,0,5440.1
2011,10,25,23,0,4960.9
2011,10,25,24,0,4537.2
2011,10,26,1,0,4275.4
2011,10,26,2,0,4121.5
2011,10,26,3,0,4057.7
2011,10,26,4,0,4072.1
2011,10,26,5,0,4311.8
2011,10,26,6,0,4922.7
2011,10,26,7,0,5536.7
2011,10,26,8,0,5951.1
2011,10,26,9,0,6216.8
2011,10,26,10,0,6304.2
2011,10,26,11,0,6342.4
2011,10,26,12,0,6374.4
2011,10,26,13,0,6391.9
2011,10,26,14,0,6349.5
2011,10,26,15,0,6346.9
2011,10,26,16,0,6389.1
2011,10,26,17,0,6417.3
2011,10,26,18,0,6442
2011,10,26,19,0,6367.8
2011,10,26,20,0,6141.1
2011,10,26,21,0,5852
2011,10,26,22,0,5474.4
2011,10,26,23,0,5005.8
2011,10,26,24,0,4591.2
2011,10,27,1,0,4326.3
2011,10,27,2,0,4176.4
2011,10,27,3,0,4108
2011,10,27,4,0,4124.3
2011,10,27,5,0,4357.2
2011,10,27,6,0,4993.8
2011,10,27,7,0,5693.3
2011,10,27,8,0,6099.3
2011,10,27,9,0,6382
2011,10,27,10,0,6499
2011,10,27,11,0,6526.6
2011,10,27,12,0,6531.7
2011,10,27,13,0,6533.3
2011,10,27,14,0,6507.4
2011,10,27,15,0,6516.2
2011,10,27,16,0,6577.2
2011,10,27,17,0,6610
2011,10,27,18,0,6531.1
2011,10,27,19,0,6371.7
2011,10,27,20,0,6140.4
2011,10,27,21,0,5874.7
2011,10,27,22,0,5518.3
2011,10,27,23,0,5065.3
2011,10,27,24,0,4649.1
2011,10,28,1,0,4366.4
2011,10,28,2,0,4204
2011,10,28,3,0,4127.1
2011,10,28,4,0,4146
2011,10,28,5,0,4392.1
2011,10,28,6,0,4989.6
2011,10,28,7,0,5590.2
2011,10,28,8,0,5960.4
2011,10,28,9,0,6194
2011,10,28,10,0,6308.2
2011,10,28,11,0,6340.4
2011,10,28,12,0,6331.7
2011,10,28,13,0,6312.6
2011,10,28,14,0,6292.2
2011,10,28,15,0,6277.5
2011,10,28,16,0,6289.4
2011,10,28,17,0,6320.4
2011,10,28,18,0,6343.9
2011,10,28,19,0,6224
2011,10,28,20,0,6006.4
2011,10,28,21,0,5772.2
2011,10,28,22,0,5482.5
2011,10,28,23,0,5111.7
2011,10,28,24,0,4716
2011,10,29,1,0,4454.3
2011,10,29,2,0,4283.5
2011,10,29,3,0,4193.1
2011,10,29,4,0,4157.7
2011,10,29,5,0,4216.4
2011,10,29,6,0,4417.1
2011,10,29,7,0,4636.7
2011,10,29,8,0,4978.2
2011,10,29,9,0,5328.2
2011,10,29,10,0,5632.4
2011,10,29,11,0,5824.2
2011,10,29,12,0,5940.5
2011,10,29,13,0,5971.2
2011,10,29,14,0,5951.2
2011,10,29,15,0,5920.7
2011,10,29,16,0,5925.9
2011,10,29,17,0,5994.1
2011,10,29,18,0,6114.6
2011,10,29,19,0,6073
2011,10,29,20,0,5947.9
2011,10,29,21,0,5763.1
2011,10,29,22,0,5511
2011,10,29,23,0,5228.1
2011,10,29,24,0,4910.8
2011,10,30,1,0,4658.4
2011,10,30,2,0,4467.9
2011,10,30,3,0,4362.1
2011,10,30,4,0,4312.6
2011,10,30,5,0,4341.4
2011,10,30,6,0,4474.5
2011,10,30,7,0,4621
2011,10,30,8,0,4840.8
2011,10,30,9,0,5091.1
2011,10,30,10,0,5294.2
2011,10,30,11,0,5412.9
2011,10,30,12,0,5427.7
2011,10,30,13,0,5443
2011,10,30,14,0,5439.6
2011,10,30,15,0,5421.4
2011,10,30,16,0,5435.5
2011,10,30,17,0,5545.2
2011,10,30,18,0,5851.5
2011,10,30,19,0,5896.5
2011,10,30,20,0,5795.8
2011,10,30,21,0,5640.3
2011,10,30,22,0,5378.8
2011,10,30,23,0,4992.1
2011,10,30,24,0,4667.1
2011,10,31,1,0,4433.9
2011,10,31,2,0,4296.7
2011,10,31,3,0,4234.8
2011,10,31,4,0,4275.9
2011,10,31,5,0,4529.1
2011,10,31,6,0,5114.1
2011,10,31,7,0,5728.9
2011,10,31,8,0,6072.5
2011,10,31,9,0,6312.2
2011,10,31,10,0,6420.3
2011,10,31,11,0,6455.5
2011,10,31,12,0,6438.4
2011,10,31,13,0,6425.2
2011,10,31,14,0,6378.6
2011,10,31,15,0,6357.4
2011,10,31,16,0,6374.5
2011,10,31,17,0,6429.4
2011,10,31,18,0,6442.5
2011,10,31,19,0,6310
2011,10,31,20,0,6138.6
2011,10,31,21,0,5892.6
2011,10,31,22,0,5550.9
2011,10,31,23,0,5095.1
2011,10,31,24,0,4690.3
2011,11,1,1,0,4431.4
2011,11,1,2,0,4271.9
2011,11,1,3,0,4201.3
2011,11,1,4,0,4220.4
2011,11,1,5,0,4485.9
2011,11,1,6,0,5081.8
2011,11,1,7,0,5703.2
2011,11,1,8,0,6032.5
2011,11,1,9,0,6266.3
2011,11,1,10,0,6358.9
2011,11,1,11,0,6391.8
2011,11,1,12,0,6393.5
2011,11,1,13,0,6391.2
2011,11,1,14,0,6363.6
2011,11,1,15,0,6359
2011,11,1,16,0,6403.9
2011,11,1,17,0,6450.7
2011,11,1,18,0,6509.8
2011,11,1,19,0,6403.7
2011,11,1,20,0,6214.9
2011,11,1,21,0,5914.3
2011,11,1,22,0,5586.7
2011,11,1,23,0,5112.7
2011,11,1,24,0,4693
2011,11,2,1,0,4432.7
2011,11,2,2,0,4271.8
2011,11,2,3,0,4199.8
2011,11,2,4,0,4226.1
2011,11,2,5,0,4485
2011,11,2,6,0,5101.1
2011,11,2,7,0,5724.7
2011,11,2,8,0,6068.9
2011,11,2,9,0,6287.1
2011,11,2,10,0,6372.7
2011,11,2,11,0,6406.2
2011,11,2,12,0,6409.7
2011,11,2,13,0,6406.3
2011,11,2,14,0,6387.4
2011,11,2,15,0,6392.9
2011,11,2,16,0,6433.1
2011,11,2,17,0,6482.1
2011,11,2,18,0,6533.2
2011,11,2,19,0,6417.2
2011,11,2,20,0,6184.7
2011,11,2,21,0,5922.5
2011,11,2,22,0,5596.6
2011,11,2,23,0,5116
2011,11,2,24,0,4685.5
2011,11,3,1,0,4424.3
2011,11,3,2,0,4257.2
2011,11,3,3,0,4184.5
2011,11,3,4,0,4192.5
2011,11,3,5,0,4451.7
2011,11,3,6,0,5071.2
2011,11,3,7,0,5687.4
2011,11,3,8,0,6029.9
2011,11,3,9,0,6261.1
2011,11,3,10,0,6340.3
2011,11,3,11,0,6369
2011,11,3,12,0,6392.9
2011,11,3,13,0,6390.6
2011,11,3,14,0,6392.1
2011,11,3,15,0,6403.2
2011,11,3,16,0,6439.6
2011,11,3,17,0,6479.1
2011,11,3,18,0,6536.8
2011,11,3,19,0,6419.2
2011,11,3,20,0,6185
2011,11,3,21,0,5915.9
2011,11,3,22,0,5561.1
2011,11,3,23,0,5085.1
2011,11,3,24,0,4654.2
2011,11,4,1,0,4389.5
2011,11,4,2,0,4232
2011,11,4,3,0,4158.6
2011,11,4,4,0,4179.4
2011,11,4,5,0,4417.9
2011,11,4,6,0,5024.7
2011,11,4,7,0,5694.7
2011,11,4,8,0,6071.4
2011,11,4,9,0,6276.4
2011,11,4,10,0,6356.2
2011,11,4,11,0,6394.1
2011,11,4,12,0,6388.1
2011,11,4,13,0,6391.8
2011,11,4,14,0,6369.9
2011,11,4,15,0,6360.9
2011,11,4,16,0,6382.7
2011,11,4,17,0,6424.4
2011,11,4,18,0,6443.8
2011,11,4,19,0,6301.8
2011,11,4,20,0,6056.8
2011,11,4,21,0,5842.1
2011,11,4,22,0,5551.9
2011,11,4,23,0,5169.2
2011,11,4,24,0,4804.2
2011,11,5,1,0,4542.8
2011,11,5,2,0,4365.9
2011,11,5,3,0,4270.8
2011,11,5,4,0,4240
2011,11,5,5,0,4309.1
2011,11,5,6,0,4495
2011,11,5,7,0,4735.5
2011,11,5,8,0,5017
2011,11,5,9,0,5292.8
2011,11,5,10,0,5470.3
2011,11,5,11,0,5552.3
2011,11,5,12,0,5573.3
2011,11,5,13,0,5532.9
2011,11,5,14,0,5493.6
2011,11,5,15,0,5446.9
2011,11,5,16,0,5446
2011,11,5,17,0,5541.7
2011,11,5,18,0,5796.1
2011,11,5,19,0,5791.7
2011,11,5,20,0,5663.8
2011,11,5,21,0,5516.3
2011,11,5,22,0,5333.9
2011,11,5,23,0,5048.8
2011,11,5,24,0,4744.7
2011,11,6,1,0,4491.8
2011,11,6,2,0,4317.6
2011,11,6,3,0,4213.9
2011,11,6,4,0,4159.9
2011,11,6,5,0,4154.3
2011,11,6,6,0,4227.8
2011,11,6,7,0,4322.7
2011,11,6,8,0,4543.5
2011,11,6,9,0,4831.9
2011,11,6,10,0,5048
2011,11,6,11,0,5211
2011,11,6,12,0,5299.5
2011,11,6,13,0,5331.3
2011,11,6,14,0,5330
2011,11,6,15,0,5323.2
2011,11,6,16,0,5342.4
2011,11,6,17,0,5475.1
2011,11,6,18,0,5797.5
2011,11,6,19,0,5843.3
2011,11,6,20,0,5761.7
2011,11,6,21,0,5650.1
2011,11,6,22,0,5464.7
2011,11,6,23,0,5171.9
2011,11,6,24,0,4805.1
2011,11,7,1,0,4493
2011,11,7,2,0,4297.8
2011,11,7,3,0,4186.2
2011,11,7,4,0,4144
2011,11,7,5,0,4197.3
2011,11,7,6,0,4502.8
2011,11,7,7,0,5068.6
2011,11,7,8,0,5647.7
2011,11,7,9,0,6020.3
2011,11,7,10,0,6260.7
2011,11,7,11,0,6356.9
2011,11,7,12,0,6397.5
2011,11,7,13,0,6412.9
2011,11,7,14,0,6417.4
2011,11,7,15,0,6405.5
2011,11,7,16,0,6427.4
2011,11,7,17,0,6553.9
2011,11,7,18,0,6818
2011,11,7,19,0,6625.4
2011,11,7,20,0,6372.1
2011,11,7,21,0,6155.7
2011,11,7,22,0,5877.8
2011,11,7,23,0,5506.5
2011,11,7,24,0,5020.6
2011,11,8,1,0,4611.5
2011,11,8,2,0,4358.7
2011,11,8,3,0,4211.4
2011,11,8,4,0,4152.9
2011,11,8,5,0,4206.8
2011,11,8,6,0,4468.9
2011,11,8,7,0,4974
2011,11,8,8,0,5521
2011,11,8,9,0,5995
2011,11,8,10,0,6263.3
2011,11,8,11,0,6390.6
2011,11,8,12,0,6481.8
2011,11,8,13,0,6518.4
2011,11,8,14,0,6536.5
2011,11,8,15,0,6552.2
2011,11,8,16,0,6547
2011,11,8,17,0,6620
2011,11,8,18,0,6823.4
2011,11,8,19,0,6603.3
2011,11,8,20,0,6369.5
2011,11,8,21,0,6129.8
2011,11,8,22,0,5858.4
2011,11,8,23,0,5486.4
2011,11,8,24,0,5011
2011,11,9,1,0,4603.5
2011,11,9,2,0,4355.8
2011,11,9,3,0,4218.2
2011,11,9,4,0,4157.4
2011,11,9,5,0,4188.3
2011,11,9,6,0,4460.9
2011,11,9,7,0,5041.4
2011,11,9,8,0,5632.9
2011,11,9,9,0,6049.6
2011,11,9,10,0,6301.2
2011,11,9,11,0,6409.9
2011,11,9,12,0,6464.9
2011,11,9,13,0,6485.3
2011,11,9,14,0,6490.6
2011,11,9,15,0,6475.1
2011,11,9,16,0,6490.5
2011,11,9,17,0,6607.9
2011,11,9,18,0,6817.4
2011,11,9,19,0,6614
2011,11,9,20,0,6391.6
2011,11,9,21,0,6155.7
2011,11,9,22,0,5886.3
2011,11,9,23,0,5509.1
2011,11,9,24,0,5039.1
2011,11,10,1,0,4623.9
2011,11,10,2,0,4365.9
2011,11,10,3,0,4222.2
2011,11,10,4,0,4168
2011,11,10,5,0,4195.9
2011,11,10,6,0,4451.4
2011,11,10,7,0,5042
2011,11,10,8,0,5673.3
2011,11,10,9,0,6077.2
2011,11,10,10,0,6337.2
2011,11,10,11,0,6463.4
2011,11,10,12,0,6535.8
2011,11,10,13,0,6595.1
2011,11,10,14,0,6610.4
2011,11,10,15,0,6602.5
2011,11,10,16,0,6624.5
2011,11,10,17,0,6782.9
2011,11,10,18,0,6872.7
2011,11,10,19,0,6584.2
2011,11,10,20,0,6347.1
2011,11,10,21,0,6093.5
2011,11,10,22,0,5856.9
2011,11,10,23,0,5481.2
2011,11,10,24,0,5046.5
2011,11,11,1,0,4639.2
2011,11,11,2,0,4376.4
2011,11,11,3,0,4217.9
2011,11,11,4,0,4147.5
2011,11,11,5,0,4163.9
2011,11,11,6,0,4375
2011,11,11,7,0,4822.2
2011,11,11,8,0,5326
2011,11,11,9,0,5774.8
2011,11,11,10,0,6027.3
2011,11,11,11,0,6156.7
2011,11,11,12,0,6202.5
2011,11,11,13,0,6232.2
2011,11,11,14,0,6221
2011,11,11,15,0,6225.9
2011,11,11,16,0,6236.7
2011,11,11,17,0,6359.8
2011,11,11,18,0,6571.5
2011,11,11,19,0,6389.5
2011,11,11,20,0,6173.6
2011,11,11,21,0,5968.8
2011,11,11,22,0,5723.4
2011,11,11,23,0,5434.8
2011,11,11,24,0,5081.7
2011,11,12,1,0,4742.9
2011,11,12,2,0,4493.7
2011,11,12,3,0,4326.6
2011,11,12,4,0,4241
2011,11,12,5,0,4208.7
2011,11,12,6,0,4284.1
2011,11,12,7,0,4424.7
2011,11,12,8,0,4648.2
2011,11,12,9,0,4947.6
2011,11,12,10,0,5211.4
2011,11,12,11,0,5393.7
2011,11,12,12,0,5473.9
2011,11,12,13,0,5488
2011,11,12,14,0,5445.8
2011,11,12,15,0,5413.5
2011,11,12,16,0,5417.9
2011,11,12,17,0,5533.2
2011,11,12,18,0,5812.5
2011,11,12,19,0,5818.5
2011,11,12,20,0,5724.2
2011,11,12,21,0,5575.7
2011,11,12,22,0,5412.7
2011,11,12,23,0,5197.8
2011,11,12,24,0,4914.7
2011,11,13,1,0,4614.4
2011,11,13,2,0,4385
2011,11,13,3,0,4219.3
2011,11,13,4,0,4117
2011,11,13,5,0,4078.5
2011,11,13,6,0,4138.5
2011,11,13,7,0,4227.8
2011,11,13,8,0,4370.5
2011,11,13,9,0,4628.1
2011,11,13,10,0,4883.1
2011,11,13,11,0,5086.9
2011,11,13,12,0,5201.4
2011,11,13,13,0,5257
2011,11,13,14,0,5287.4
2011,11,13,15,0,5311.5
2011,11,13,16,0,5348.6
2011,11,13,17,0,5550.3
2011,11,13,18,0,5791.6
2011,11,13,19,0,5792
2011,11,13,20,0,5723
2011,11,13,21,0,5612.1
2011,11,13,22,0,5413.9
2011,11,13,23,0,5150.5
2011,11,13,24,0,4789.7
2011,11,14,1,0,4465.9
2011,11,14,2,0,4252.3
2011,11,14,3,0,4116.4
2011,11,14,4,0,4064
2011,11,14,5,0,4102
2011,11,14,6,0,4382.6
2011,11,14,7,0,4959.2
2011,11,14,8,0,5573.7
2011,11,14,9,0,5971.5
2011,11,14,10,0,6185.8
2011,11,14,11,0,6317
2011,11,14,12,0,6385.5
2011,11,14,13,0,6430.1
2011,11,14,14,0,6464.5
2011,11,14,15,0,6473
2011,11,14,16,0,6494
2011,11,14,17,0,6654.4
2011,11,14,18,0,6915
2011,11,14,19,0,6688.4
2011,11,14,20,0,6439.9
2011,11,14,21,0,6182.1
2011,11,14,22,0,5889.2
2011,11,14,23,0,5526.6
2011,11,14,24,0,5047
2011,11,15,1,0,4610.4
2011,11,15,2,0,4362.7
2011,11,15,3,0,4214.7
2011,11,15,4,0,4154.7
2011,11,15,5,0,4171.7
2011,11,15,6,0,4447.5
2011,11,15,7,0,5049.1
2011,11,15,8,0,5672
2011,11,15,9,0,6084.1
2011,11,15,10,0,6349.9
2011,11,15,11,0,6490.8
2011,11,15,12,0,6546.2
2011,11,15,13,0,6568.4
2011,11,15,14,0,6587.9
2011,11,15,15,0,6586.1
2011,11,15,16,0,6645.1
2011,11,15,17,0,6821.5
2011,11,15,18,0,6954.1
2011,11,15,19,0,6675.4
2011,11,15,20,0,6434.4
2011,11,15,21,0,6171.1
2011,11,15,22,0,5893.7
2011,11,15,23,0,5500.3
2011,11,15,24,0,5023.4
2011,11,16,1,0,4589.9
2011,11,16,2,0,4328.1
2011,11,16,3,0,4190.7
2011,11,16,4,0,4132.7
2011,11,16,5,0,4160.6
2011,11,16,6,0,4420.9
2011,11,16,7,0,5015.3
2011,11,16,8,0,5655.8
2011,11,16,9,0,6084.6
2011,11,16,10,0,6365
2011,11,16,11,0,6450.5
2011,11,16,12,0,6536.6
2011,11,16,13,0,6562.1
2011,11,16,14,0,6589.4
2011,11,16,15,0,6601.3
2011,11,16,16,0,6665.6
2011,11,16,17,0,6839.1
