"datetime","occupancy","rainSnowStatus","holWkend"
"2013-07-02 07:51:00",4659.1,0,0
"2013-07-02 08:51:00",5691.2,0,0
"2013-07-02 09:51:00",5001.8,0,0
"2013-07-02 10:51:00",4565.5,0,0
"2013-07-02 11:51:00",5204.4,0,0
"2013-07-02 12:51:00",5479.8,1,0
"2013-07-02 13:51:00",5285.1,0,0
"2013-07-02 14:51:00",5141.6,0,0
"2013-07-02 15:51:00",4300.2,0,0
"2013-07-02 16:51:00",4381.9,0,0
"2013-07-02 17:51:00",5895.3,0,0
"2013-07-02 18:51:00",6000.3,0,0
"2013-07-02 19:51:00",6140.6,1,0
"2013-07-02 20:51:00",5368.2,0,0
"2013-07-02 21:51:00",5066.6,0,0
"2013-07-02 22:51:00",4012.2,0,0
"2013-07-02 23:51:00",2963.3,0,0
"2013-07-03 00:51:00",1802.8,0,0
"2013-07-03 01:51:00",1138,0,0
"2013-07-03 02:51:00",747.5,0,0
"2013-07-03 03:51:00",673.1,0,0
"2013-07-03 04:51:00",678.9,0,0
"2013-07-03 05:51:00",1355.1,0,0
"2013-07-03 06:51:00",2670.6,0,0
"2013-07-03 07:51:00",4516.4,0,0
"2013-07-03 08:51:00",5340.4,0,0
"2013-07-03 09:51:00",4624.9,0,0
"2013-07-03 10:51:00",4299.5,0,0
"2013-07-03 11:51:00",4880.5,0,0
"2013-07-03 12:51:00",5609.8,0,0
"2013-07-03 13:51:00",6530.6,1,0
"2013-07-03 14:51:00",6274.3,1,0
"2013-07-03 15:51:00",4747.2,0,0
"2013-07-03 16:51:00",4960.9,0,0
"2013-07-03 17:51:00",6248.7,1,0
"2013-07-03 18:51:00",6191.8,1,0
"2013-07-03 19:51:00",4808.9,0,0
"2013-07-03 20:51:00",4549.8,0,0
"2013-07-03 21:51:00",4501.6,0,0
"2013-07-03 22:51:00",4399.7,0,0
"2013-07-03 23:51:00",3916.4,0,0
"2013-07-04 00:51:00",3064.8,0,1
"2013-07-04 01:51:00",2353.2,0,1
"2013-07-04 02:51:00",1728.3,0,1
"2013-07-04 03:51:00",1322.2,0,1
"2013-07-04 04:51:00",810.8,0,1
"2013-07-04 05:51:00",799.3,0,1
"2013-07-04 06:51:00",963.2,0,1
"2013-07-04 07:51:00",1098.1,0,1
"2013-07-04 08:51:00",1444.1,0,1
"2013-07-04 09:51:00",1758,0,1
"2013-07-04 10:51:00",2117.6,0,1
"2013-07-04 11:51:00",2250.8,0,1
"2013-07-04 12:51:00",2521,0,1
"2013-07-04 13:51:00",2697.3,0,1
"2013-07-04 14:51:00",2732.7,0,1
"2013-07-04 15:51:00",2648.3,0,1
"2013-07-04 16:51:00",2843.9,0,1
"2013-07-04 17:51:00",3086,0,1
"2013-07-04 18:51:00",3059.2,0,1
"2013-07-04 19:51:00",3063.3,0,1
"2013-07-04 20:51:00",2773.3,0,1
"2013-07-04 21:51:00",3712.8,0,1
"2013-07-04 22:51:00",4159.1,0,1
"2013-07-04 23:51:00",3711.9,0,1
"2013-07-05 00:51:00",2730.3,0,0
"2013-07-05 01:51:00",1808.4,0,0
"2013-07-05 02:51:00",1203,0,0
"2013-07-05 03:51:00",894.7,0,0
"2013-07-05 04:51:00",577.6,0,0
"2013-07-05 05:51:00",805.1,0,0
"2013-07-05 06:51:00",1249.3,0,0
"2013-07-05 07:51:00",1799.6,0,0
"2013-07-05 08:51:00",2199.5,0,0
"2013-07-05 09:51:00",2431.5,0,0
"2013-07-05 10:51:00",2638.4,0,0
"2013-07-05 11:51:00",3067.6,0,0
"2013-07-05 12:51:00",3169.9,0,0
"2013-07-05 13:51:00",3413.7,0,0
"2013-07-05 14:51:00",3705.6,0,0
"2013-07-05 15:51:00",3461.8,0,0
"2013-07-05 16:51:00",3635.2,0,0
"2013-07-05 17:51:00",3725.2,0,0
"2013-07-05 18:51:00",3660.9,0,0
"2013-07-05 19:51:00",3134.3,0,0
"2013-07-05 20:51:00",3143.1,0,0
"2013-07-05 21:51:00",3324.9,0,0
"2013-07-05 22:51:00",3577.3,0,0
"2013-07-05 23:51:00",3233.6,0,0
"2013-07-06 00:51:00",2850.1,0,1
"2013-07-06 01:51:00",2301,0,1
"2013-07-06 02:51:00",1814.8,0,1
"2013-07-06 03:51:00",1453.6,0,1
"2013-07-06 04:51:00",748.9,0,1
"2013-07-06 05:51:00",652.4,0,1
"2013-07-06 06:51:00",835.5,0,1
"2013-07-06 07:51:00",1065.8,0,1
"2013-07-06 08:51:00",1497.4,0,1
"2013-07-06 09:51:00",1898.3,0,1
"2013-07-06 10:51:00",2558.2,0,1
"2013-07-06 11:51:00",3002,0,1
"2013-07-06 12:51:00",3406.6,0,1
"2013-07-06 13:51:00",3290.5,0,1
"2013-07-06 14:51:00",3266.1,0,1
"2013-07-06 15:51:00",3137.3,0,1
"2013-07-06 16:51:00",3312.5,0,1
"2013-07-06 17:51:00",3674.2,0,1
"2013-07-06 18:51:00",4058.9,0,1
"2013-07-06 19:51:00",3394.7,0,1
"2013-07-06 20:51:00",3447,0,1
"2013-07-06 21:51:00",3840.6,0,1
"2013-07-06 22:51:00",4076.7,0,1
"2013-07-06 23:51:00",3880,0,1
"2013-07-07 00:51:00",3485.2,0,1
"2013-07-07 01:51:00",2911,0,1
"2013-07-07 02:51:00",2282.7,0,1
"2013-07-07 03:51:00",1759.2,0,1
"2013-07-07 04:51:00",860.2,0,1
"2013-07-07 05:51:00",706.7,0,1
"2013-07-07 06:51:00",815.4,0,1
"2013-07-07 07:51:00",1006,0,1
"2013-07-07 08:51:00",1435.6,0,1
"2013-07-07 09:51:00",2055.3,0,1
"2013-07-07 10:51:00",2557.2,0,1
"2013-07-07 11:51:00",3049.9,0,1
"2013-07-07 12:51:00",3436.3,0,1
"2013-07-07 13:51:00",3934.6,0,1
"2013-07-07 14:51:00",3807.3,0,1
"2013-07-07 15:51:00",3757.7,0,1
"2013-07-07 16:51:00",3898.8,0,1
"2013-07-07 17:51:00",3862.4,0,1
"2013-07-07 18:51:00",3644.7,0,1
"2013-07-07 19:51:00",3298.5,0,1
"2013-07-07 20:51:00",3408.7,0,1
"2013-07-07 21:51:00",3223.2,0,1
"2013-07-07 22:51:00",2833.4,0,1
"2013-07-07 23:51:00",2311.2,0,1
"2013-07-08 00:51:00",1485.9,0,0
"2013-07-08 01:51:00",804,0,0
"2013-07-08 02:51:00",450,0,0
"2013-07-08 03:51:00",522.8,0,0
"2013-07-08 04:51:00",681.5,0,0
"2013-07-08 05:51:00",1457.5,0,0
"2013-07-08 06:51:00",3044.5,0,0
"2013-07-08 07:51:00",4933.9,0,0
"2013-07-08 08:51:00",5500.2,0,0
"2013-07-08 09:51:00",4587.5,0,0
"2013-07-08 10:51:00",4230.9,0,0
"2013-07-08 11:51:00",4498.7,0,0
"2013-07-08 12:51:00",4473,0,0
"2013-07-08 13:51:00",4726.2,0,0
"2013-07-08 14:51:00",4669.6,0,0
"2013-07-08 15:51:00",4281.3,0,0
"2013-07-08 16:51:00",4652.5,0,0
"2013-07-08 17:51:00",5899.3,0,0
"2013-07-08 18:51:00",5572.8,0,0
"2013-07-08 19:51:00",4840.7,1,0
"2013-07-08 20:51:00",4093.4,0,0
"2013-07-08 21:51:00",4029.9,0,0
"2013-07-08 22:51:00",3480.4,0,0
"2013-07-08 23:51:00",2735.8,0,0
"2013-07-09 00:51:00",1655.1,0,0
"2013-07-09 01:51:00",784,0,0
"2013-07-09 02:51:00",500.7,0,0
"2013-07-09 03:51:00",472.5,0,0
"2013-07-09 04:51:00",609.5,0,0
"2013-07-09 05:51:00",1393.5,0,0
"2013-07-09 06:51:00",3071.4,0,0
"2013-07-09 07:51:00",5237.6,0,0
"2013-07-09 08:51:00",6149.8,0,0
"2013-07-09 09:51:00",5432.9,0,0
"2013-07-09 10:51:00",5067.3,0,0
"2013-07-09 11:51:00",5421,0,0
"2013-07-09 12:51:00",5332.3,0,0
"2013-07-09 13:51:00",5670.6,0,0
"2013-07-09 14:51:00",5556.3,0,0
"2013-07-09 15:51:00",4650.4,1,0
"2013-07-09 16:51:00",4911.7,0,0
"2013-07-09 17:51:00",6210.2,0,0
"2013-07-09 18:51:00",6280,0,0
"2013-07-09 19:51:00",5920.2,1,0
"2013-07-09 20:51:00",5515.9,0,0
"2013-07-09 21:51:00",5256.7,0,0
"2013-07-09 22:51:00",4419.4,0,0
"2013-07-09 23:51:00",3255.7,0,0
"2013-07-10 00:51:00",2174.3,0,0
"2013-07-10 01:51:00",1065.8,0,0
"2013-07-10 02:51:00",611.2,0,0
"2013-07-10 03:51:00",566.6,0,0
"2013-07-10 04:51:00",639.7,0,0
"2013-07-10 05:51:00",1419.4,0,0
"2013-07-10 06:51:00",3229.2,0,0
"2013-07-10 07:51:00",5418.4,0,0
"2013-07-10 08:51:00",6199.9,0,0
"2013-07-10 09:51:00",5550.7,0,0
"2013-07-10 10:51:00",5232.7,0,0
"2013-07-10 11:51:00",5871.3,0,0
"2013-07-10 12:51:00",6096.8,0,0
"2013-07-10 13:51:00",5933.6,0,0
"2013-07-10 14:51:00",5500.3,0,0
"2013-07-10 15:51:00",4664.6,0,0
"2013-07-10 16:51:00",5008,0,0
"2013-07-10 17:51:00",6719.7,0,0
"2013-07-10 18:51:00",7028.3,0,0
"2013-07-10 19:51:00",5414.6,0,0
"2013-07-10 20:51:00",5363.7,0,0
"2013-07-10 21:51:00",5544.1,0,0
"2013-07-10 22:51:00",5002.8,0,0
"2013-07-10 23:51:00",3765.3,0,0
"2013-07-11 00:51:00",2379.6,0,0
"2013-07-11 01:51:00",1387.3,0,0
"2013-07-11 02:51:00",850.9,0,0
"2013-07-11 03:51:00",689,0,0
"2013-07-11 04:51:00",740.5,0,0
"2013-07-11 05:51:00",1524.3,0,0
"2013-07-11 06:51:00",3244.3,0,0
"2013-07-11 07:51:00",5452.6,0,0
"2013-07-11 08:51:00",6374.4,0,0
"2013-07-11 09:51:00",5821.1,0,0
"2013-07-11 10:51:00",5365.8,0,0
"2013-07-11 11:51:00",5725.5,0,0
"2013-07-11 12:51:00",5437.4,0,0
"2013-07-11 13:51:00",5793.1,0,0
"2013-07-11 14:51:00",5801.8,0,0
"2013-07-11 15:51:00",4952.6,0,0
"2013-07-11 16:51:00",5038.9,0,0
"2013-07-11 17:51:00",6904.6,0,0
"2013-07-11 18:51:00",7293.3,0,0
"2013-07-11 19:51:00",6024.6,0,0
"2013-07-11 20:51:00",5935.9,0,0
"2013-07-11 21:51:00",6293.2,0,0
"2013-07-11 22:51:00",6055.1,0,0
"2013-07-11 23:51:00",5242.9,0,0
"2013-07-12 00:51:00",3407.7,0,0
"2013-07-12 01:51:00",2053.9,0,0
"2013-07-12 02:51:00",1260.3,0,0
"2013-07-12 03:51:00",1012.1,0,0
"2013-07-12 04:51:00",845.8,0,0
"2013-07-12 05:51:00",1569.6,0,0
"2013-07-12 06:51:00",3079.2,0,0
"2013-07-12 07:51:00",5004.3,0,0
"2013-07-12 08:51:00",5834.7,0,0
"2013-07-12 09:51:00",5028.8,0,0
"2013-07-12 10:51:00",4847.7,0,0
"2013-07-12 11:51:00",5301.5,0,0
"2013-07-12 12:51:00",5367.2,0,0
"2013-07-12 13:51:00",5906.8,1,0
"2013-07-12 14:51:00",6088.1,0,0
"2013-07-12 15:51:00",4964.8,1,0
"2013-07-12 16:51:00",5263.2,0,0
"2013-07-12 17:51:00",6891.7,0,0
"2013-07-12 18:51:00",7151.3,1,0
"2013-07-12 19:51:00",6469.6,2,0
"2013-07-12 20:51:00",5848.4,1,0
"2013-07-12 21:51:00",6292.7,1,0
"2013-07-12 22:51:00",6496.3,1,0
"2013-07-12 23:51:00",6318.5,1,0
"2013-07-13 00:51:00",5073.1,1,1
"2013-07-13 01:51:00",3931.5,0,1
"2013-07-13 02:51:00",2698,0,1
"2013-07-13 03:51:00",2056.6,1,1
"2013-07-13 04:51:00",1069.4,1,1
"2013-07-13 05:51:00",902.8,0,1
"2013-07-13 06:51:00",1176.5,0,1
"2013-07-13 07:51:00",1574.7,1,1
"2013-07-13 08:51:00",2228.6,0,1
"2013-07-13 09:51:00",2843.6,0,1
"2013-07-13 10:51:00",3544.4,0,1
"2013-07-13 11:51:00",4097.4,0,1
"2013-07-13 12:51:00",4379.4,0,1
"2013-07-13 13:51:00",4254.3,0,1
"2013-07-13 14:51:00",4616.8,0,1
"2013-07-13 15:51:00",4214.4,0,1
"2013-07-13 16:51:00",4521.9,0,1
"2013-07-13 17:51:00",5224.4,0,1
"2013-07-13 18:51:00",5535.1,0,1
"2013-07-13 19:51:00",4595.6,0,1
"2013-07-13 20:51:00",4570,0,1
"2013-07-13 21:51:00",5260.3,0,1
"2013-07-13 22:51:00",5955.8,0,1
"2013-07-13 23:51:00",6281.9,1,1
"2013-07-14 00:51:00",5401.1,0,1
"2013-07-14 01:51:00",4393.4,0,1
"2013-07-14 02:51:00",3129,0,1
"2013-07-14 03:51:00",2578.8,0,1
"2013-07-14 04:51:00",1395.7,0,1
"2013-07-14 05:51:00",887.9,0,1
"2013-07-14 06:51:00",944.2,0,1
"2013-07-14 07:51:00",1218.7,0,1
"2013-07-14 08:51:00",1812,0,1
"2013-07-14 09:51:00",2610.7,0,1
"2013-07-14 10:51:00",3429.3,0,1
"2013-07-14 11:51:00",4046.7,0,1
"2013-07-14 12:51:00",4296.5,0,1
"2013-07-14 13:51:00",4682.8,0,1
"2013-07-14 14:51:00",4594.8,0,1
"2013-07-14 15:51:00",4301.5,0,1
"2013-07-14 16:51:00",4297.8,0,1
"2013-07-14 17:51:00",4770.5,0,1
"2013-07-14 18:51:00",4678.1,0,1
"2013-07-14 19:51:00",3955.6,0,1
"2013-07-14 20:51:00",3867.2,0,1
"2013-07-14 21:51:00",3899.4,0,1
"2013-07-14 22:51:00",3192.2,0,1
"2013-07-14 23:51:00",2305.9,0,1
"2013-07-15 00:51:00",1385.4,0,0
"2013-07-15 01:51:00",800,0,0
"2013-07-15 02:51:00",516.7,0,0
"2013-07-15 03:51:00",516.4,0,0
"2013-07-15 04:51:00",780.9,0,0
"2013-07-15 05:51:00",1585.7,0,0
"2013-07-15 06:51:00",3333.6,0,0
"2013-07-15 07:51:00",5200.2,0,0
"2013-07-15 08:51:00",6003.7,0,0
"2013-07-15 09:51:00",5277.4,0,0
"2013-07-15 10:51:00",4910,0,0
"2013-07-15 11:51:00",5240.4,0,0
"2013-07-15 12:51:00",5111,0,0
"2013-07-15 13:51:00",5277,0,0
"2013-07-15 14:51:00",5324.9,0,0
"2013-07-15 15:51:00",4923.6,0,0
"2013-07-15 16:51:00",5199.2,0,0
"2013-07-15 17:51:00",6181.8,0,0
"2013-07-15 18:51:00",5816.8,0,0
"2013-07-15 19:51:00",4466.4,0,0
"2013-07-15 20:51:00",4595.1,0,0
"2013-07-15 21:51:00",4505.8,0,0
"2013-07-15 22:51:00",3608.9,0,0
"2013-07-15 23:51:00",2592.8,0,0
"2013-07-16 00:51:00",1383.9,0,0
"2013-07-16 01:51:00",838.5,0,0
"2013-07-16 02:51:00",509.6,0,0
"2013-07-16 03:51:00",479.4,0,0
"2013-07-16 04:51:00",599.3,0,0
"2013-07-16 05:51:00",1470.6,0,0
"2013-07-16 06:51:00",3362.6,0,0
"2013-07-16 07:51:00",5567.6,0,0
"2013-07-16 08:51:00",6456,0,0
"2013-07-16 09:51:00",5908.7,0,0
"2013-07-16 10:51:00",5523,0,0
"2013-07-16 11:51:00",5980.9,0,0
"2013-07-16 12:51:00",5893.9,0,0
"2013-07-16 13:51:00",6078.1,0,0
"2013-07-16 14:51:00",5790.1,0,0
"2013-07-16 15:51:00",4735.3,0,0
"2013-07-16 16:51:00",5101.1,0,0
"2013-07-16 17:51:00",6619.7,0,0
"2013-07-16 18:51:00",6371.4,0,0
"2013-07-16 19:51:00",5003.2,0,0
"2013-07-16 20:51:00",5293.6,0,0
"2013-07-16 21:51:00",5231,0,0
"2013-07-16 22:51:00",4564.9,0,0
"2013-07-16 23:51:00",3340,0,0
"2013-07-17 00:51:00",1909.1,0,0
"2013-07-17 01:51:00",1080,0,0
"2013-07-17 02:51:00",673.1,0,0
"2013-07-17 03:51:00",646.7,0,0
"2013-07-17 04:51:00",652.6,0,0
"2013-07-17 05:51:00",1524.1,0,0
"2013-07-17 06:51:00",3526.7,0,0
"2013-07-17 07:51:00",5686.6,0,0
"2013-07-17 08:51:00",6548.8,0,0
"2013-07-17 09:51:00",6030.9,0,0
"2013-07-17 10:51:00",5678.6,0,0
"2013-07-17 11:51:00",6156.5,0,0
"2013-07-17 12:51:00",6059.3,0,0
"2013-07-17 13:51:00",6206,0,0
"2013-07-17 14:51:00",5846.7,0,0
"2013-07-17 15:51:00",4793.9,0,0
"2013-07-17 16:51:00",5254.9,0,0
"2013-07-17 17:51:00",6834.7,0,0
"2013-07-17 18:51:00",7017.6,0,0
"2013-07-17 19:51:00",5562,0,0
"2013-07-17 20:51:00",5764.9,0,0
"2013-07-17 21:51:00",5900,0,0
"2013-07-17 22:51:00",5117.6,0,0
"2013-07-17 23:51:00",3815.8,0,0
"2013-07-18 00:51:00",2198.5,0,0
"2013-07-18 01:51:00",1255.9,0,0
"2013-07-18 02:51:00",814.7,0,0
"2013-07-18 03:51:00",683.5,0,0
"2013-07-18 04:51:00",745.3,0,0
"2013-07-18 05:51:00",1625.4,0,0
"2013-07-18 06:51:00",3528.6,0,0
"2013-07-18 07:51:00",5760.9,0,0
"2013-07-18 08:51:00",6837.8,0,0
"2013-07-18 09:51:00",6344.6,0,0
"2013-07-18 10:51:00",6030.8,0,0
"2013-07-18 11:51:00",6492.9,0,0
"2013-07-18 12:51:00",6074.2,0,0
"2013-07-18 13:51:00",6486.6,0,0
"2013-07-18 14:51:00",6299.9,0,0
"2013-07-18 15:51:00",5116.4,0,0
"2013-07-18 16:51:00",5322.7,0,0
"2013-07-18 17:51:00",7089.1,0,0
"2013-07-18 18:51:00",7044,0,0
"2013-07-18 19:51:00",5983.4,0,0
"2013-07-18 20:51:00",6399,0,0
"2013-07-18 21:51:00",6422.6,0,0
"2013-07-18 22:51:00",6166,0,0
"2013-07-18 23:51:00",5328.1,0,0
"2013-07-19 00:51:00",3526.9,0,0
"2013-07-19 01:51:00",1967.8,0,0
"2013-07-19 02:51:00",1213.8,0,0
"2013-07-19 03:51:00",1009,0,0
"2013-07-19 04:51:00",881.8,0,0
"2013-07-19 05:51:00",1639.7,0,0
"2013-07-19 06:51:00",3294.8,0,0
"2013-07-19 07:51:00",5327.6,0,0
"2013-07-19 08:51:00",6267.9,0,0
"2013-07-19 09:51:00",5757.7,0,0
"2013-07-19 10:51:00",5636,0,0
"2013-07-19 11:51:00",5951.1,0,0
"2013-07-19 12:51:00",5653.8,0,0
"2013-07-19 13:51:00",6022.2,0,0
"2013-07-19 14:51:00",6240.6,0,0
"2013-07-19 15:51:00",5024.6,0,0
"2013-07-19 16:51:00",5259.6,0,0
"2013-07-19 17:51:00",6941,0,0
"2013-07-19 18:51:00",7230.8,0,0
"2013-07-19 19:51:00",5786.8,0,0
"2013-07-19 20:51:00",5574.3,0,0
"2013-07-19 21:51:00",5799.9,0,0
"2013-07-19 22:51:00",6309,0,0
"2013-07-19 23:51:00",6415.4,0,0
"2013-07-20 00:51:00",5515.7,0,1
"2013-07-20 01:51:00",4136.3,0,1
"2013-07-20 02:51:00",2852.1,0,1
"2013-07-20 03:51:00",2150.9,0,1
"2013-07-20 04:51:00",1053,0,1
"2013-07-20 05:51:00",905.8,0,1
"2013-07-20 06:51:00",1212,0,1
"2013-07-20 07:51:00",1615.2,0,1
"2013-07-20 08:51:00",2340.2,0,1
"2013-07-20 09:51:00",3014.2,0,1
"2013-07-20 10:51:00",3729.7,0,1
"2013-07-20 11:51:00",4300.9,0,1
"2013-07-20 12:51:00",4597.9,0,1
"2013-07-20 13:51:00",4366.4,0,1
"2013-07-20 14:51:00",4425.4,0,1
"2013-07-20 15:51:00",4086.1,0,1
"2013-07-20 16:51:00",4246.3,0,1
"2013-07-20 17:51:00",5253,0,1
"2013-07-20 18:51:00",5698.7,0,1
"2013-07-20 19:51:00",4597.9,0,1
"2013-07-20 20:51:00",5164.3,0,1
"2013-07-20 21:51:00",5072.6,0,1
"2013-07-20 22:51:00",5715.8,0,1
"2013-07-20 23:51:00",5965.1,0,1
"2013-07-21 00:51:00",5241.5,0,1
"2013-07-21 01:51:00",4237.7,0,1
"2013-07-21 02:51:00",3018.2,0,1
"2013-07-21 03:51:00",2374.4,0,1
"2013-07-21 04:51:00",1178.5,0,1
"2013-07-21 05:51:00",834,0,1
"2013-07-21 06:51:00",933.6,0,1
"2013-07-21 07:51:00",1214.4,0,1
"2013-07-21 08:51:00",1799.4,0,1
"2013-07-21 09:51:00",2409.3,0,1
"2013-07-21 10:51:00",3150.7,0,1
"2013-07-21 11:51:00",3673.1,0,1
"2013-07-21 12:51:00",4126.2,0,1
"2013-07-21 13:51:00",4565.1,0,1
"2013-07-21 14:51:00",4449.3,0,1
"2013-07-21 15:51:00",4185.5,0,1
"2013-07-21 16:51:00",4342.1,0,1
"2013-07-21 17:51:00",4641.6,0,1
"2013-07-21 18:51:00",4540.9,0,1
"2013-07-21 19:51:00",3663.2,0,1
"2013-07-21 20:51:00",3831.6,0,1
"2013-07-21 21:51:00",3938,0,1
"2013-07-21 22:51:00",3402.8,0,1
"2013-07-21 23:51:00",2529.9,0,1
"2013-07-22 00:51:00",1387,0,0
"2013-07-22 01:51:00",796.8,0,0
"2013-07-22 02:51:00",529.3,0,0
"2013-07-22 03:51:00",555.8,0,0
"2013-07-22 04:51:00",767.3,0,0
"2013-07-22 05:51:00",1577.6,0,0
"2013-07-22 06:51:00",3146.4,0,0
"2013-07-22 07:51:00",5092.6,0,0
"2013-07-22 08:51:00",5707.8,0,0
"2013-07-22 09:51:00",4565.6,0,0
"2013-07-22 10:51:00",4266.6,0,0
"2013-07-22 11:51:00",5244.5,0,0
"2013-07-22 12:51:00",5214.3,0,0
"2013-07-22 13:51:00",4927.5,0,0
"2013-07-22 14:51:00",4884.5,0,0
"2013-07-22 15:51:00",4434,0,0
"2013-07-22 16:51:00",4799,0,0
"2013-07-22 17:51:00",6326,0,0
"2013-07-22 18:51:00",6078.9,0,0
"2013-07-22 19:51:00",4456.7,0,0
"2013-07-22 20:51:00",4903.6,1,0
"2013-07-22 21:51:00",5019.5,1,0
"2013-07-22 22:51:00",3855.2,0,0
"2013-07-22 23:51:00",2684.4,0,0
"2013-07-23 00:51:00",1757.6,0,0
"2013-07-23 01:51:00",944.6,1,0
"2013-07-23 02:51:00",560.9,2,0
"2013-07-23 03:51:00",536.3,1,0
"2013-07-23 04:51:00",672.6,0,0
"2013-07-23 05:51:00",1566.1,0,0
"2013-07-23 06:51:00",3255.5,0,0
"2013-07-23 07:51:00",5203,0,0
"2013-07-23 08:51:00",6247.6,0,0
"2013-07-23 09:51:00",5419.5,0,0
"2013-07-23 10:51:00",5204.1,0,0
"2013-07-23 11:51:00",5688.7,0,0
"2013-07-23 12:51:00",5538.8,0,0
"2013-07-23 13:51:00",5842.4,0,0
"2013-07-23 14:51:00",5593.1,0,0
"2013-07-23 15:51:00",4607.7,0,0
"2013-07-23 16:51:00",5138.1,0,0
"2013-07-23 17:51:00",6586.8,0,0
"2013-07-23 18:51:00",6520.8,0,0
"2013-07-23 19:51:00",5114.9,0,0
"2013-07-23 20:51:00",5381.1,0,0
"2013-07-23 21:51:00",5486,0,0
"2013-07-23 22:51:00",4826.9,0,0
"2013-07-23 23:51:00",3591.8,0,0
"2013-07-24 00:51:00",2180,0,0
"2013-07-24 01:51:00",1217.2,0,0
"2013-07-24 02:51:00",710.9,0,0
"2013-07-24 03:51:00",629.1,0,0
"2013-07-24 04:51:00",684.6,0,0
"2013-07-24 05:51:00",1528.1,0,0
"2013-07-24 06:51:00",3484.4,0,0
"2013-07-24 07:51:00",5681.1,0,0
"2013-07-24 08:51:00",6381.3,0,0
"2013-07-24 09:51:00",5612.6,0,0
"2013-07-24 10:51:00",5316.5,0,0
"2013-07-24 11:51:00",5692.6,0,0
"2013-07-24 12:51:00",5799.4,0,0
"2013-07-24 13:51:00",5910.3,0,0
"2013-07-24 14:51:00",5801.5,0,0
"2013-07-24 15:51:00",4772.8,0,0
"2013-07-24 16:51:00",5143.3,0,0
"2013-07-24 17:51:00",6788.9,0,0
"2013-07-24 18:51:00",6865.6,0,0
"2013-07-24 19:51:00",5530.9,0,0
"2013-07-24 20:51:00",5802,0,0
"2013-07-24 21:51:00",5894,0,0
"2013-07-24 22:51:00",5502.1,0,0
"2013-07-24 23:51:00",4054.7,0,0
"2013-07-25 00:51:00",2346.4,0,0
"2013-07-25 01:51:00",1324.7,0,0
"2013-07-25 02:51:00",798.2,0,0
"2013-07-25 03:51:00",712.8,0,0
"2013-07-25 04:51:00",773.5,0,0
"2013-07-25 05:51:00",1579,0,0
"2013-07-25 06:51:00",3330.3,0,0
"2013-07-25 07:51:00",5372.5,0,0
"2013-07-25 08:51:00",6202.4,0,0
"2013-07-25 09:51:00",5604.6,0,0
"2013-07-25 10:51:00",5336.4,0,0
"2013-07-25 11:51:00",6070.9,0,0
"2013-07-25 12:51:00",5534,0,0
"2013-07-25 13:51:00",5957.7,0,0
"2013-07-25 14:51:00",5951.4,0,0
"2013-07-25 15:51:00",5123.5,0,0
"2013-07-25 16:51:00",5395.2,0,0
"2013-07-25 17:51:00",7082.9,0,0
"2013-07-25 18:51:00",7209,0,0
"2013-07-25 19:51:00",5842,0,0
"2013-07-25 20:51:00",6136,0,0
"2013-07-25 21:51:00",6544.1,0,0
"2013-07-25 22:51:00",6450.3,1,0
"2013-07-25 23:51:00",5256.1,0,0
"2013-07-26 00:51:00",3272.7,0,0
"2013-07-26 01:51:00",2010,0,0
"2013-07-26 02:51:00",1283.8,0,0
"2013-07-26 03:51:00",996.5,0,0
"2013-07-26 04:51:00",854,0,0
"2013-07-26 05:51:00",1551.5,0,0
"2013-07-26 06:51:00",2947.8,0,0
"2013-07-26 07:51:00",4920.3,0,0
"2013-07-26 08:51:00",5745.4,0,0
"2013-07-26 09:51:00",4935.7,0,0
"2013-07-26 10:51:00",4743.1,0,0
"2013-07-26 11:51:00",5149.6,0,0
"2013-07-26 12:51:00",5125.6,0,0
"2013-07-26 13:51:00",5634.2,0,0
"2013-07-26 14:51:00",5966.8,0,0
"2013-07-26 15:51:00",5020.1,0,0
"2013-07-26 16:51:00",5150.7,0,0
"2013-07-26 17:51:00",6558.2,0,0
"2013-07-26 18:51:00",6608.5,0,0
"2013-07-26 19:51:00",5282.6,0,0
"2013-07-26 20:51:00",5390.7,0,0
"2013-07-26 21:51:00",5797.3,0,0
"2013-07-26 22:51:00",6236.1,0,0
"2013-07-26 23:51:00",6319.4,0,0
"2013-07-27 00:51:00",5542.6,0,1
"2013-07-27 01:51:00",4176.9,0,1
"2013-07-27 02:51:00",2982.8,0,1
"2013-07-27 03:51:00",2222.7,0,1
"2013-07-27 04:51:00",1159.8,0,1
"2013-07-27 05:51:00",999.3,0,1
"2013-07-27 06:51:00",1190.3,0,1
"2013-07-27 07:51:00",1614.6,0,1
"2013-07-27 08:51:00",2385.2,0,1
"2013-07-27 09:51:00",3197.9,0,1
"2013-07-27 10:51:00",3817.8,0,1
"2013-07-27 11:51:00",4238.6,0,1
"2013-07-27 12:51:00",4440.7,0,1
"2013-07-27 13:51:00",4352.5,0,1
"2013-07-27 14:51:00",4537.2,0,1
"2013-07-27 15:51:00",4140.1,0,1
"2013-07-27 16:51:00",4345.7,0,1
"2013-07-27 17:51:00",5071.6,0,1
"2013-07-27 18:51:00",5342.8,0,1
"2013-07-27 19:51:00",4466.2,0,1
"2013-07-27 20:51:00",4677.9,0,1
"2013-07-27 21:51:00",5169.8,0,1
"2013-07-27 22:51:00",5907.6,0,1
