"datetime","ridesStarted","occupancy","DryBulbCelsius","HourlyPrecip","rainSnowStatus","holWkend"
"2013-04-05 08:51:00",28132,6452.8,7.2,0,0,0
"2013-04-05 09:51:00",25020,5644.2,9.4,0,0,0
"2013-04-05 10:51:00",24131,5436.5,11.1,0,0,0
"2013-04-05 11:51:00",25333,5721.9,13.9,0,0,0
"2013-04-05 12:51:00",23492,5295.7,15,0,0,0
"2013-04-05 13:51:00",25761,5910.2,16.7,0,0,0
"2013-04-05 14:51:00",24660,6502.3,16.1,0,0,0
"2013-04-05 15:51:00",19842,5295.8,15.6,0,0,0
"2013-04-05 16:51:00",23039,5377.4,15,0,0,0
"2013-04-05 17:51:00",31113,6975,13.3,0,0,0
"2013-04-05 18:51:00",35449,7442.6,11.7,0,0,0
"2013-04-05 19:51:00",35860,7156.8,10.6,0,0,0
"2013-04-05 20:51:00",34230,6620.9,8.9,0,0,0
"2013-04-05 21:51:00",35860,6866.9,7.2,0,0,0
"2013-04-05 22:51:00",35904,6999.1,6.1,0,0,0
"2013-04-05 23:51:00",32641,6474.9,5,0,0,0
"2013-04-06 00:51:00",28882,5642.6,4.4,0,0,1
"2013-04-06 01:51:00",23469,4448.4,3.3,0,0,1
"2013-04-06 02:51:00",17373,3231.4,2.8,0,0,1
"2013-04-06 03:51:00",12025,2367.7,2.2,0,0,1
"2013-04-06 04:51:00",5141,1066,2.2,0,0,1
"2013-04-06 05:51:00",5404,961.6,1.7,0,0,1
"2013-04-06 06:51:00",9452,1530,2.2,0,0,1
"2013-04-06 07:51:00",12962,2006.4,3.3,0,0,1
"2013-04-06 08:51:00",18243,2975.2,3.9,0,0,1
"2013-04-06 09:51:00",22043,3939.3,5,0,0,1
"2013-04-06 10:51:00",24692,4760.9,6.7,0,0,1
"2013-04-06 11:51:00",26961,5639.9,8.3,0,0,1
"2013-04-06 12:51:00",26541,6056.1,8.9,0,0,1
"2013-04-06 13:51:00",25383,6086,9.4,0,0,1
"2013-04-06 14:51:00",23962,6231.9,10.6,0,0,1
"2013-04-06 15:51:00",19543,5218,10.6,0,0,1
"2013-04-06 16:51:00",20492,5081.6,10,0,0,1
"2013-04-06 17:51:00",27600,7066.5,7.8,0,0,1
"2013-04-06 18:51:00",27935,7798.1,6.7,0,0,1
"2013-04-06 19:51:00",28553,7766.1,6.1,0,0,1
"2013-04-06 20:51:00",29375,7272.5,5.6,0,0,1
"2013-04-06 21:51:00",31650,6916.1,5.6,0,0,1
"2013-04-06 22:51:00",32874,7158.2,5.6,0,0,1
"2013-04-06 23:51:00",31269,7386.2,5,0,0,1
"2013-04-07 00:51:00",28489,6122.2,5,0,0,1
"2013-04-07 01:51:00",26116,5038.5,4.4,0,0,1
"2013-04-07 02:51:00",20948,4009.6,4.4,0,0,1
"2013-04-07 03:51:00",14271,2876.2,5,0,0,1
"2013-04-07 04:51:00",5943,1220.7,5.6,0,0,1
"2013-04-07 05:51:00",4822,914.2,6.1,0,0,1
"2013-04-07 06:51:00",5820,960.7,6.7,0,0,1
"2013-04-07 07:51:00",8800,1320,7.2,0,0,1
"2013-04-07 08:51:00",13003,1881.1,8.3,0,0,1
"2013-04-07 09:51:00",18983,2927.4,9.4,0,0,1
"2013-04-07 10:51:00",23797,4214.4,10.6,0,0,1
"2013-04-07 11:51:00",25790,4927.2,11.7,0,0,1
"2013-04-07 12:51:00",25692,5478.8,12.2,0,0,1
"2013-04-07 13:51:00",25825,6417.4,11.1,0,0,1
"2013-04-07 14:51:00",23915,6341.4,10.6,0,0,1
"2013-04-07 15:51:00",19693,5693.4,10.6,0,0,1
"2013-04-07 16:51:00",20065,5493.6,10.6,0,0,1
"2013-04-07 17:51:00",24480,6293.7,10.6,0,0,1
"2013-04-07 18:51:00",23515,5823.4,11.1,0,0,1
"2013-04-07 19:51:00",20496,4907.3,11.7,0,0,1
"2013-04-07 20:51:00",18259,4125.5,12.2,0,0,1
"2013-04-07 21:51:00",17844,3398.1,12.2,0,0,1
"2013-04-07 22:51:00",16115,2971,12.2,0,0,1
"2013-04-07 23:51:00",11161,2122.8,12.2,0,0,1
"2013-04-08 00:51:00",6309,1188.7,12.2,0,0,0
"2013-04-08 01:51:00",3785,683.9,11.7,0,0,0
"2013-04-08 02:51:00",2688,480.6,11.7,0,0,0
"2013-04-08 03:51:00",2710,514.4,11.7,0,0,0
"2013-04-08 04:51:00",3996,713.7,11.7,0,0,0
"2013-04-08 05:51:00",10752,1614.8,12.2,0,0,0
"2013-04-08 06:51:00",21291,3489.2,12.2,0,0,0
"2013-04-08 07:51:00",25866,5567.2,12.8,0,0,0
"2013-04-08 08:51:00",24707,5673.6,13.9,0,0,0
"2013-04-08 09:51:00",21223,4621,15.6,0,0,0
"2013-04-08 10:51:00",19855,4209.9,18.3,0,0,0
"2013-04-08 11:51:00",21328,4350.4,20,0,0,0
"2013-04-08 12:51:00",20386,4108.1,21.7,0,0,0
"2013-04-08 13:51:00",22294,4576.3,22.8,0,0,0
"2013-04-08 14:51:00",23175,4947.3,22.2,0,0,0
"2013-04-08 15:51:00",20087,4432.8,20,0,0,0
"2013-04-08 16:51:00",23416,4846.9,17.2,0,0,0
"2013-04-08 17:51:00",29052,5804.5,16.7,0,0,0
"2013-04-08 18:51:00",30105,5431.4,15,0,0,0
"2013-04-08 19:51:00",28717,4978.2,13.9,0,0,0
"2013-04-08 20:51:00",25836,4489.6,13.3,0,0,0
"2013-04-08 21:51:00",22879,4024.2,13.3,0,0,0
"2013-04-08 22:51:00",17657,3150.1,12.2,0,0,0
"2013-04-08 23:51:00",15059,2727.6,11.1,0,0,0
"2013-04-09 00:51:00",7156,1308.2,11.7,0,0,0
"2013-04-09 01:51:00",4228,751.1,11.7,0.005,0,0
"2013-04-09 02:51:00",2730,493.7,11.1,0.005,0,0
"2013-04-09 03:51:00",2570,466.7,11.1,0,0,0
"2013-04-09 04:51:00",3630,588.4,10.6,0,0,0
"2013-04-09 05:51:00",10458,1457.4,12.2,0,0,0
"2013-04-09 06:51:00",22516,3556.9,16.1,0,0,0
"2013-04-09 07:51:00",27702,5695.8,18.3,0,0,0
"2013-04-09 08:51:00",26529,5896.8,21.7,0,0,0
"2013-04-09 09:51:00",23035,5127.1,23.9,0,0,0
"2013-04-09 10:51:00",21749,4864,24.4,0,0,0
"2013-04-09 11:51:00",22837,5219.5,26.1,0,0,0
"2013-04-09 12:51:00",22059,4913.9,26.7,0,0,0
"2013-04-09 13:51:00",23942,5349.8,27.8,0,0,0
"2013-04-09 14:51:00",24001,5549.5,27.8,0,0,0
"2013-04-09 15:51:00",19504,4598.5,27.2,0,0,0
"2013-04-09 16:51:00",23389,4905.8,26.7,0,0,0
"2013-04-09 17:51:00",30787,6621.9,26.1,0,0,0
"2013-04-09 18:51:00",31964,6449.9,24.4,0,0,0
"2013-04-09 19:51:00",30723,5696.1,22.8,0,0,0
"2013-04-09 20:51:00",29936,5567.2,22.2,0,0,0
"2013-04-09 21:51:00",28322,5306.7,21.1,0,0,0
"2013-04-09 22:51:00",22741,4317,18.9,0,0,0
"2013-04-09 23:51:00",15792,3082.6,20.6,0,0,0
"2013-04-10 00:51:00",9238,1772.3,21.1,0,0,0
"2013-04-10 01:51:00",5592,985.6,21.1,0,0,0
"2013-04-10 02:51:00",3612,653.2,18.9,0,0,0
"2013-04-10 03:51:00",3176,576.9,15,0,0,0
"2013-04-10 04:51:00",3827,617.1,13.9,0,0,0
"2013-04-10 05:51:00",10641,1504.5,13.3,0,0,0
"2013-04-10 06:51:00",22385,3571,14.4,0,0,0
"2013-04-10 07:51:00",28466,5871.6,15,0,0,0
"2013-04-10 08:51:00",27092,6404.2,17.2,0,0,0
"2013-04-10 09:51:00",23467,5477,18.9,0,0,0
"2013-04-10 10:51:00",22719,5157.1,19.4,0,0,0
"2013-04-10 11:51:00",23885,5417.9,20.6,0,0,0
"2013-04-10 12:51:00",22717,5173.3,22.2,0,0,0
"2013-04-10 13:51:00",24538,5680.5,22.2,0,0,0
"2013-04-10 14:51:00",24173,5882.5,21.7,0,0,0
"2013-04-10 15:51:00",19677,4788.4,17.2,0,0,0
"2013-04-10 16:51:00",23726,5080.1,15.6,0,0,0
"2013-04-10 17:51:00",31687,6845.8,13.9,0,0,0
"2013-04-10 18:51:00",37238,7728.1,13.9,0.21,1,0
"2013-04-10 19:51:00",32598,6508.7,14.4,0.02,1,0
"2013-04-10 20:51:00",29951,5546.4,13.9,0,0,0
"2013-04-10 21:51:00",31883,5828.3,13.3,0.23,2,0
"2013-04-10 22:51:00",25278,5178.1,14.4,0.03,1,0
"2013-04-10 23:51:00",16101,3327.6,15.6,0.005,0,0
"2013-04-11 00:51:00",9593,1925.1,15,0.005,0,0
"2013-04-11 01:51:00",6539,1351.1,15,0,0,0
"2013-04-11 02:51:00",4069,852.8,15,0,0,0
"2013-04-11 03:51:00",3283,627.2,15,0,0,0
"2013-04-11 04:51:00",4032,685.5,13.3,0,0,0
"2013-04-11 05:51:00",10973,1631.8,12.2,0,0,0
"2013-04-11 06:51:00",23181,3760.9,11.7,0,0,0
"2013-04-11 07:51:00",29238,6146.5,11.7,0,0,0
"2013-04-11 08:51:00",28173,6723.8,11.7,0,0,0
"2013-04-11 09:51:00",24862,5918.1,13.3,0,0,0
"2013-04-11 10:51:00",23282,5362.2,13.3,0,0,0
"2013-04-11 11:51:00",24783,5771.2,14.4,0,0,0
"2013-04-11 12:51:00",24297,5471.7,14.4,0,0,0
"2013-04-11 13:51:00",25827,6139.2,15,0,0,0
"2013-04-11 14:51:00",25199,6299.3,15.6,0,0,0
"2013-04-11 15:51:00",19737,5112.5,15,0,0,0
"2013-04-11 16:51:00",23695,5382.5,11.7,0,0,0
"2013-04-11 17:51:00",31960,7300.6,10,0,0,0
"2013-04-11 18:51:00",34423,7274.6,9.4,0,0,0
"2013-04-11 19:51:00",34602,6614,9.4,0,0,0
"2013-04-11 20:51:00",33875,6336,9.4,0,0,0
"2013-04-11 21:51:00",32867,6296.4,8.9,0,0,0
"2013-04-11 22:51:00",29711,5837.9,8.3,0,0,0
"2013-04-11 23:51:00",22444,4386.5,8.3,0,0,0
"2013-04-12 00:51:00",14790,2776.6,7.8,0,0,0
"2013-04-12 01:51:00",9626,1713.3,7.8,0,0,0
"2013-04-12 02:51:00",6546,1173.8,7.8,0,0,0
"2013-04-12 03:51:00",5157,979.8,6.7,0,0,0
"2013-04-12 04:51:00",4588,839.7,6.1,0,0,0
"2013-04-12 05:51:00",11420,1723.2,6.7,0,0,0
"2013-04-12 06:51:00",23882,4010,6.1,0.01,1,0
"2013-04-12 07:51:00",30232,6438.5,5.6,0.02,1,0
"2013-04-12 08:51:00",29986,7411.7,5,0.18,1,0
"2013-04-12 09:51:00",28298,7165.2,5,0.18,1,0
"2013-04-12 10:51:00",26988,6916.9,5.6,0.08,1,0
"2013-04-12 11:51:00",26356,6923.3,6.1,0.03,1,0
"2013-04-12 12:51:00",23870,5929.9,5.6,0.005,0,0
"2013-04-12 13:51:00",27246,6673,5,0.07,1,0
"2013-04-12 14:51:00",24747,6640.2,5.6,0.01,1,0
"2013-04-12 15:51:00",19883,5250.4,5,0,0,0
"2013-04-12 16:51:00",24660,5603,5.6,0,0,0
"2013-04-12 17:51:00",32360,7371.4,5.6,0,0,0
"2013-04-12 18:51:00",35840,7408.7,5.6,0,0,0
"2013-04-12 19:51:00",35122,6664.7,6.1,0,0,0
"2013-04-12 20:51:00",32635,6019.1,6.1,0,0,0
"2013-04-12 21:51:00",33309,6133.1,6.1,0,0,0
"2013-04-12 22:51:00",33554,6621.8,5.6,0.01,1,0
"2013-04-12 23:51:00",32484,6559.4,5,0.04,1,0
"2013-04-13 00:51:00",26623,5291.6,5,0.01,1,1
"2013-04-13 01:51:00",21112,3962,5,0,0,1
"2013-04-13 02:51:00",15520,2886.3,5,0,0,1
"2013-04-13 03:51:00",10746,2081.1,5.6,0,0,1
"2013-04-13 04:51:00",5003,980.8,5,0,0,1
"2013-04-13 05:51:00",5288,932.8,5,0,0,1
"2013-04-13 06:51:00",8113,1229,5.6,0,0,1
"2013-04-13 07:51:00",12196,1843.8,6.7,0,0,1
"2013-04-13 08:51:00",17860,2713.5,8.3,0,0,1
"2013-04-13 09:51:00",22387,3625.3,8.3,0,0,1
"2013-04-13 10:51:00",25283,4410.6,10,0,0,1
"2013-04-13 11:51:00",26943,4965.7,10.6,0,0,1
"2013-04-13 12:51:00",28592,5649.1,11.1,0,0,1
"2013-04-13 13:51:00",26645,5438.6,12.8,0,0,1
"2013-04-13 14:51:00",26425,5438.3,13.3,0,0,1
"2013-04-13 15:51:00",22983,4892,13.3,0,0,1
"2013-04-13 16:51:00",24338,4843.6,12.2,0,0,1
"2013-04-13 17:51:00",31263,6261.6,11.1,0,0,1
"2013-04-13 18:51:00",33364,7106.5,10,0,0,1
"2013-04-13 19:51:00",32132,6645.4,10,0,0,1
"2013-04-13 20:51:00",31224,6152.5,9.4,0,0,1
"2013-04-13 21:51:00",33571,6530.4,10,0,0,1
"2013-04-13 22:51:00",35119,7227.1,10.6,0,0,1
"2013-04-13 23:51:00",34016,7176.6,10.6,0.005,0,1
"2013-04-14 00:51:00",29744,6048.5,11.1,0,0,1
"2013-04-14 01:51:00",26563,4991.3,11.1,0,0,1
"2013-04-14 02:51:00",21157,4000.2,10.6,0,0,1
"2013-04-14 03:51:00",14616,2954.1,11.1,0,0,1
"2013-04-14 04:51:00",6094,1227.2,10,0,0,1
"2013-04-14 05:51:00",5284,967.9,9.4,0,0,1
"2013-04-14 06:51:00",7426,1190.2,10.6,0,0,1
"2013-04-14 07:51:00",9539,1431.2,11.1,0,0,1
"2013-04-14 08:51:00",14503,2155.3,10.6,0,0,1
"2013-04-14 09:51:00",19831,3103.1,11.7,0,0,1
"2013-04-14 10:51:00",23993,4124.8,11.7,0,0,1
"2013-04-14 11:51:00",26005,4960.5,12.2,0,0,1
"2013-04-14 12:51:00",26268,5500.6,13.3,0,0,1
"2013-04-14 13:51:00",25976,5770.3,12.8,0,0,1
"2013-04-14 14:51:00",24155,5783.3,13.3,0,0,1
"2013-04-14 15:51:00",21424,5248.8,13.3,0,0,1
"2013-04-14 16:51:00",22488,5203.7,12.8,0,0,1
"2013-04-14 17:51:00",25108,5759.4,12.2,0,0,1
"2013-04-14 18:51:00",24668,5141.2,11.1,0,0,1
"2013-04-14 19:51:00",23317,4606.5,11.1,0,0,1
"2013-04-14 20:51:00",21152,3949.9,10,0,0,1
"2013-04-14 21:51:00",19537,3572.1,9.4,0,0,1
"2013-04-14 22:51:00",15991,2928.8,8.3,0,0,1
"2013-04-14 23:51:00",10399,1945.6,7.8,0,0,1
"2013-04-15 00:51:00",6478,1220.4,7.8,0,0,0
"2013-04-15 01:51:00",4029,704,7.2,0,0,0
"2013-04-15 02:51:00",2577,457.2,7.2,0,0,0
"2013-04-15 03:51:00",2910,533.5,7.2,0,0,0
"2013-04-15 04:51:00",4138,746.8,7.2,0,0,0
"2013-04-15 05:51:00",11044,1646.7,7.2,0,0,0
"2013-04-15 06:51:00",21605,3581.5,7.8,0,0,0
"2013-04-15 07:51:00",27016,5640.5,8.3,0,0,0
"2013-04-15 08:51:00",26206,5967.6,10,0,0,0
"2013-04-15 09:51:00",22602,5282,11.1,0,0,0
"2013-04-15 10:51:00",21691,4834.8,12.8,0,0,0
"2013-04-15 11:51:00",22778,4980.5,13.3,0,0,0
"2013-04-15 12:51:00",21911,4769.8,13.9,0,0,0
"2013-04-15 13:51:00",23514,5169.1,13.3,0,0,0
"2013-04-15 14:51:00",24030,5416.2,13.3,0,0,0
"2013-04-15 15:51:00",21146,4970.9,12.8,0,0,0
"2013-04-15 16:51:00",24489,5479.8,11.1,0,0,0
"2013-04-15 17:51:00",30896,6685.2,10.6,0,0,0
"2013-04-15 18:51:00",31453,5916.6,9.4,0,0,0
"2013-04-15 19:51:00",29496,5179.4,8.9,0,0,0
"2013-04-15 20:51:00",27417,4845.3,8.9,0,0,0
"2013-04-15 21:51:00",24291,4446,8.9,0,0,0
"2013-04-15 22:51:00",18700,3611.3,8.3,0,0,0
"2013-04-15 23:51:00",12410,2411.6,8.9,0,0,0
"2013-04-16 00:51:00",6859,1283.1,8.3,0,0,0
"2013-04-16 01:51:00",4485,809,8.9,0,0,0
"2013-04-16 02:51:00",2842,507.9,8.9,0,0,0
"2013-04-16 03:51:00",2553,473.5,8.9,0,0,0
"2013-04-16 04:51:00",3797,616.6,9.4,0,0,0
"2013-04-16 05:51:00",10792,1557,9.4,0,0,0
"2013-04-16 06:51:00",22150,3591.3,10.6,0,0,0
"2013-04-16 07:51:00",28165,5895.3,11.7,0,0,0
"2013-04-16 08:51:00",26666,6554.9,14.4,0,0,0
"2013-04-16 09:51:00",23650,5647,16.1,0,0,0
"2013-04-16 10:51:00",22195,5236.6,15.6,0,0,0
"2013-04-16 11:51:00",23583,5734.6,15.6,0,0,0
"2013-04-16 12:51:00",22734,5420.2,16.1,0,0,0
"2013-04-16 13:51:00",24617,5743.8,16.1,0,0,0
"2013-04-16 14:51:00",24997,5918.9,15.6,0,0,0
"2013-04-16 15:51:00",20492,4885.3,15.6,0,0,0
"2013-04-16 16:51:00",23589,5139,16.1,0,0,0
"2013-04-16 17:51:00",30409,6620,15.6,0,0,0
"2013-04-16 18:51:00",32479,6367.1,15,0,0,0
"2013-04-16 19:51:00",30921,5596.2,15,0,0,0
"2013-04-16 20:51:00",29778,5399.5,16.1,0,0,0
"2013-04-16 21:51:00",27677,5131.9,16.1,0,0,0
"2013-04-16 22:51:00",22849,4372.3,16.1,0,0,0
"2013-04-16 23:51:00",14766,2909.1,16.1,0,0,0
"2013-04-17 00:51:00",8809,1651.4,16.7,0,0,0
"2013-04-17 01:51:00",5486,978.2,16.7,0,0,0
"2013-04-17 02:51:00",3510,666.2,16.7,0,0,0
"2013-04-17 03:51:00",3062,584.6,16.7,0,0,0
"2013-04-17 04:51:00",3947,651.7,15.6,0.005,0,0
"2013-04-17 05:51:00",11725,1657.9,12.8,0.02,1,0
"2013-04-17 06:51:00",23055,3814.9,12.8,0,0,0
"2013-04-17 07:51:00",29302,6071.5,13.3,0,0,0
"2013-04-17 08:51:00",28310,6577.4,13.9,0,0,0
"2013-04-17 09:51:00",24606,5664.1,15.6,0,0,0
"2013-04-17 10:51:00",23413,5368.6,17.8,0,0,0
"2013-04-17 11:51:00",24135,5950.7,20,0,0,0
"2013-04-17 12:51:00",23796,5645,20,0,0,0
"2013-04-17 13:51:00",24557,5977.3,20.6,0,0,0
"2013-04-17 14:51:00",24450,6053.1,21.1,0,0,0
"2013-04-17 15:51:00",19677,4920.8,20.6,0,0,0
"2013-04-17 16:51:00",23056,5272.8,21.1,0,0,0
"2013-04-17 17:51:00",29901,7135.4,18.9,0,0,0
"2013-04-17 18:51:00",32994,7003.1,17.8,0,0,0
"2013-04-17 19:51:00",31672,6036,16.1,0,0,0
"2013-04-17 20:51:00",31477,5853.2,14.4,0,0,0
"2013-04-17 21:51:00",30282,5787.1,13.9,0,0,0
"2013-04-17 22:51:00",25407,5020.1,14.4,0,0,0
"2013-04-17 23:51:00",17118,3480.2,13.9,0,0,0
"2013-04-18 00:51:00",10656,2023.8,12.8,0,0,0
"2013-04-18 01:51:00",6512,1163.1,12.2,0,0,0
"2013-04-18 02:51:00",4260,772,11.7,0,0,0
"2013-04-18 03:51:00",3615,686.9,10.6,0,0,0
"2013-04-18 04:51:00",4170,702.5,10.6,0,0,0
"2013-04-18 05:51:00",11158,1626.2,10.6,0,0,0
"2013-04-18 06:51:00",22821,3797.4,11.1,0,0,0
"2013-04-18 07:51:00",28733,6309.6,13.3,0,0,0
"2013-04-18 08:51:00",27643,6652.3,14.4,0,0,0
"2013-04-18 09:51:00",24769,5992.1,14.4,0,0,0
"2013-04-18 10:51:00",24196,5729.9,14.4,0,0,0
"2013-04-18 11:51:00",25776,6164.8,13.9,0,0,0
"2013-04-18 12:51:00",24960,5991.3,13.3,0,0,0
"2013-04-18 13:51:00",26112,6318,13.9,0,0,0
"2013-04-18 14:51:00",25713,6469.7,13.3,0,0,0
"2013-04-18 15:51:00",20566,5471.2,12.2,0.01,1,0
"2013-04-18 16:51:00",23599,5866.8,11.7,0.005,0,0
"2013-04-18 17:51:00",31386,7612.5,12.2,0,0,0
"2013-04-18 18:51:00",33904,7387.2,12.2,0,0,0
"2013-04-18 19:51:00",33186,6569.1,12.8,0,0,0
"2013-04-18 20:51:00",32930,6365.9,12.2,0,0,0
"2013-04-18 21:51:00",32264,6448,12.2,0,0,0
"2013-04-18 22:51:00",29136,5766.7,12.2,0,0,0
"2013-04-18 23:51:00",23005,4581.3,12.8,0,0,0
"2013-04-19 00:51:00",15400,2971.1,12.8,0,0,0
"2013-04-19 01:51:00",9820,1788.7,12.8,0,0,0
"2013-04-19 02:51:00",6489,1190.7,13.3,0,0,0
"2013-04-19 03:51:00",5023,948.5,13.9,0,0,0
"2013-04-19 04:51:00",4668,859.6,14.4,0,0,0
"2013-04-19 05:51:00",10939,1648.6,13.9,0,0,0
"2013-04-19 06:51:00",21770,3616.9,15.6,0,0,0
"2013-04-19 07:51:00",28027,5876.1,16.7,0,0,0
"2013-04-19 08:51:00",27297,6592.9,17.2,0,0,0
"2013-04-19 09:51:00",24670,5770.2,19.4,0,0,0
"2013-04-19 10:51:00",23864,5445.8,21.1,0,0,0
"2013-04-19 11:51:00",25540,5916.5,19.4,0,0,0
"2013-04-19 12:51:00",23582,5344.9,19.4,0,0,0
"2013-04-19 13:51:00",25788,5940.1,21.1,0,0,0
"2013-04-19 14:51:00",23936,6162.1,20.6,0,0,0
"2013-04-19 15:51:00",19343,5251.4,17.2,0,0,0
"2013-04-19 16:51:00",23352,5519.2,17.8,0,0,0
"2013-04-19 17:51:00",31247,7060,17.2,0,0,0
"2013-04-19 18:51:00",35332,7251.5,16.7,0,0,0
"2013-04-19 19:51:00",33795,6564.7,16.7,0,0,0
"2013-04-19 20:51:00",32401,6194.3,18.3,0,0,0
"2013-04-19 21:51:00",33782,6378.6,18.3,0.02,1,0
"2013-04-19 22:51:00",34034,7024.8,17.8,0.02,1,0
"2013-04-19 23:51:00",31861,6730.7,15,0.01,1,0
"2013-04-20 00:51:00",28137,5689.4,12.2,0.01,1,1
"2013-04-20 01:51:00",23635,4565,11.1,0.01,1,1
"2013-04-20 02:51:00",17568,3388,10.6,0.03,1,1
"2013-04-20 03:51:00",11419,2329.3,10.6,0.01,1,1
"2013-04-20 04:51:00",5368,1101.6,10.6,0.005,0,1
"2013-04-20 05:51:00",5303,968.2,10,0,0,1
"2013-04-20 06:51:00",7977,1295.3,10.6,0,0,1
"2013-04-20 07:51:00",12727,1965,10.6,0,0,1
"2013-04-20 08:51:00",18873,2957.8,10.6,0,0,1
"2013-04-20 09:51:00",22652,3749.4,11.1,0,0,1
"2013-04-20 10:51:00",25426,4530.9,10.6,0,0,1
"2013-04-20 11:51:00",27479,5109,11.1,0,0,1
"2013-04-20 12:51:00",27604,5544.1,13.3,0,0,1
"2013-04-20 13:51:00",26783,5747.5,13.3,0,0,1
"2013-04-20 14:51:00",26374,5687.9,15.6,0,0,1
"2013-04-20 15:51:00",23188,4796.4,15,0,0,1
"2013-04-20 16:51:00",25175,4860.2,14.4,0,0,1
"2013-04-20 17:51:00",32082,6379.7,13.3,0,0,1
"2013-04-20 18:51:00",34782,7029.6,12.2,0,0,1
"2013-04-20 19:51:00",33115,6477.7,11.7,0,0,1
"2013-04-20 20:51:00",32346,6219,11.1,0,0,1
"2013-04-20 21:51:00",35112,6692.2,10,0,0,1
"2013-04-20 22:51:00",35661,7328.8,8.3,0,0,1
"2013-04-20 23:51:00",34143,7110.8,6.7,0,0,1
"2013-04-21 00:51:00",30728,6102.9,5,0,0,1
"2013-04-21 01:51:00",26485,5288.6,4.4,0,0,1
"2013-04-21 02:51:00",21008,4155.5,3.9,0,0,1
"2013-04-21 03:51:00",14175,2863,3.3,0,0,1
"2013-04-21 04:51:00",5987,1178.4,2.8,0,0,1
"2013-04-21 05:51:00",4960,899.4,2.8,0,0,1
"2013-04-21 06:51:00",7179,1159.4,3.3,0,0,1
"2013-04-21 07:51:00",9613,1451.5,4.4,0,0,1
"2013-04-21 08:51:00",14525,2094.8,6.1,0,0,1
"2013-04-21 09:51:00",19849,2995.4,7.8,0,0,1
"2013-04-21 10:51:00",23531,3848.1,8.9,0,0,1
"2013-04-21 11:51:00",25877,4638.1,10.6,0,0,1
"2013-04-21 12:51:00",25830,5039.8,10.6,0,0,1
"2013-04-21 13:51:00",25811,5548.1,12.2,0,0,1
"2013-04-21 14:51:00",23926,5466.7,11.7,0,0,1
"2013-04-21 15:51:00",21609,5192.2,11.7,0,0,1
"2013-04-21 16:51:00",21833,5171.2,11.7,0,0,1
"2013-04-21 17:51:00",25493,5596.1,9.4,0,0,1
"2013-04-21 18:51:00",24341,4929.1,8.3,0,0,1
"2013-04-21 19:51:00",23156,4281.6,7.8,0,0,1
"2013-04-21 20:51:00",21104,3867,7.8,0,0,1
"2013-04-21 21:51:00",19524,3522.5,7.8,0,0,1
"2013-04-21 22:51:00",15872,2885.7,7.2,0,0,1
"2013-04-21 23:51:00",10989,2190.9,7.2,0,0,1
"2013-04-22 00:51:00",6757,1335.8,6.7,0,0,0
"2013-04-22 01:51:00",4025,732.1,6.1,0,0,0
"2013-04-22 02:51:00",2530,440.9,5.6,0,0,0
"2013-04-22 03:51:00",2696,486.7,5.6,0,0,0
"2013-04-22 04:51:00",3973,699.9,5.6,0,0,0
"2013-04-22 05:51:00",10923,1590.1,6.1,0,0,0
"2013-04-22 06:51:00",21234,3502.9,6.7,0,0,0
"2013-04-22 07:51:00",26703,5586.5,7.8,0,0,0
"2013-04-22 08:51:00",25860,5995,9.4,0,0,0
"2013-04-22 09:51:00",21899,4891.2,10,0,0,0
"2013-04-22 10:51:00",21106,4497.7,10.6,0,0,0
"2013-04-22 11:51:00",22395,4670.5,11.1,0,0,0
"2013-04-22 12:51:00",21868,4428.1,11.1,0,0,0
"2013-04-22 13:51:00",23815,4969.8,12.2,0,0,0
"2013-04-22 14:51:00",24248,5233.4,11.7,0,0,0
"2013-04-22 15:51:00",20831,4403.8,12.2,0,0,0
"2013-04-22 16:51:00",24401,4749,11.7,0,0,0
"2013-04-22 17:51:00",30854,6024.8,10.6,0,0,0
"2013-04-22 18:51:00",30229,5454.1,9.4,0,0,0
"2013-04-22 19:51:00",29018,4917.7,8.9,0,0,0
"2013-04-22 20:51:00",27811,4920.6,8.3,0,0,0
"2013-04-22 21:51:00",24687,4587.2,7.8,0,0,0
"2013-04-22 22:51:00",18454,3582.5,7.2,0,0,0
"2013-04-22 23:51:00",12709,2539.4,6.7,0,0,0
"2013-04-23 00:51:00",7492,1505.9,6.7,0,0,0
"2013-04-23 01:51:00",4208,758.4,5.6,0,0,0
"2013-04-23 02:51:00",2581,444.6,5.6,0,0,0
"2013-04-23 03:51:00",2321,410.8,5,0,0,0
"2013-04-23 04:51:00",3644,564.8,5,0,0,0
"2013-04-23 05:51:00",10791,1470.3,5,0,0,0
"2013-04-23 06:51:00",22906,3633.9,5,0,0,0
"2013-04-23 07:51:00",28871,5959.6,5.6,0,0,0
"2013-04-23 08:51:00",28374,6492,6.1,0,0,0
"2013-04-23 09:51:00",24873,5708.9,6.1,0,0,0
"2013-04-23 10:51:00",24331,5617.1,6.7,0,0,0
"2013-04-23 11:51:00",25060,5739.7,7.2,0,0,0
"2013-04-23 12:51:00",23581,5241.5,8.9,0,0,0
"2013-04-23 13:51:00",25571,5721.5,8.9,0,0,0
"2013-04-23 14:51:00",25099,5822.3,9.4,0,0,0
"2013-04-23 15:51:00",20575,4855.6,10.6,0,0,0
"2013-04-23 16:51:00",24846,5024.9,10.6,0,0,0
